rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545133873955287532,5,160916,0.152,-0.215,-0.136,2
1545133874073493736,5,161032,0.147,-0.215,-0.133,2
1545133874192348513,5,161148,0.144,-0.215,-0.131,2
1545133874310179585,5,161265,0.142,-0.216,-0.128,2
1545133874428649035,5,161380,0.14,-0.216,-0.128,2
1545133874546133549,5,161497,0.14,-0.218,-0.127,2
1545133874664836733,5,161614,0.14,-0.22,-0.127,2
1545133874782716242,5,161729,0.139,-0.222,-0.127,2
1545133874901029428,5,161845,0.14,-0.225,-0.126,2
1545133875019318515,5,161961,0.14,-0.229,-0.127,2
1545133875139054576,5,162078,0.139,-0.236,-0.128,2
1545133875255854940,5,162193,0.14,-0.247,-0.13,2
1545133875373363573,5,162309,0.14,-0.263,-0.134,2
1545133875491191741,5,162426,0.141,-0.284,-0.134,2
1545133875611130847,5,162543,0.142,-0.311,-0.132,2
1545133875728618338,5,162659,0.141,-0.34,-0.132,2
1545133875846241834,5,162775,0.142,-0.371,-0.135,2
1545133875964647188,5,162892,0.145,-0.402,-0.141,2
1545133876082574682,5,163008,0.15,-0.434,-0.147,2
1545133876200031905,5,163123,0.157,-0.467,-0.148,2
1545133876319231662,5,163239,0.159,-0.503,-0.151,2
1545133876437234830,5,163356,0.159,-0.543,-0.156,2
1545133876674267713,5,163588,0.155,-0.593,-0.162,2
1545133876792710665,5,163705,0.149,-0.643,-0.171,2
1545133876908940496,5,163820,0.146,-0.694,-0.175,2
1545133877028080742,5,163936,0.141,-0.743,-0.174,2
1545133877146395385,5,164052,0.135,-0.779,-0.174,2
1545133877264635058,5,164169,0.13,-0.81,-0.175,2
1545133877500186424,5,164400,0.12,-0.844,-0.183,2
1545133877619253220,5,164516,0.113,-0.875,-0.192,2
1545133877737348528,5,164633,0.108,-0.906,-0.201,2
1545133877855126156,5,164749,0.102,-0.939,-0.209,2
1545133877974190475,5,164865,0.114,-0.967,-0.2,2
1545133878091032525,5,164982,0.122,-0.995,-0.193,2
