rosbagTimestamp,timestamp_ms,x_m,y_m,z_m,flags
1545136405391710210,188258,0.981,-0.314,-0.169,2
1545136405510727174,188373,0.981,-0.33,-0.17,2
1545136405628535699,188489,0.981,-0.345,-0.166,2
1545136405746137530,188605,0.982,-0.358,-0.159,2
1545136405864230141,188722,0.981,-0.372,-0.163,2
1545136405982682717,188837,0.98,-0.384,-0.165,2
1545136406102360082,188953,0.979,-0.394,-0.169,2
1545136406219325835,189069,0.977,-0.405,-0.173,2
1545136406336869379,189187,0.975,-0.417,-0.183,2
1545136406455127766,189302,0.973,-0.431,-0.194,2
1545136406574110956,189418,0.971,-0.447,-0.202,2
1545136406692274932,189535,0.972,-0.462,-0.207,2
1545136406810166597,189650,0.973,-0.476,-0.199,2
1545136406928311047,189766,0.97,-0.492,-0.213,2
1545136407047401344,189882,0.968,-0.505,-0.224,2
1545136407166207021,189999,0.968,-0.521,-0.227,2
1545136407283230336,190114,0.971,-0.537,-0.214,2
1545136407401431990,190231,0.98,-0.551,-0.171,2
1545136407520410685,190348,0.988,-0.565,-0.136,2
1545136407638635927,190464,0.991,-0.577,-0.112,2
1545136407756112346,190579,0.991,-0.588,-0.108,2
1545136407874499077,190695,0.988,-0.597,-0.114,2
1545136407991891025,190812,0.987,-0.604,-0.111,2
1545136408112047659,190927,0.986,-0.607,-0.113,2
1545136408230663518,191043,0.982,-0.608,-0.121,2
1545136408348251234,191159,0.978,-0.608,-0.125,2
1545136408465277940,191277,0.972,-0.609,-0.135,2
1545136408702021531,191508,0.95,-0.607,-0.16,2
1545136408820459576,191625,0.939,-0.606,-0.171,2
1545136408938343823,191741,0.925,-0.601,-0.191,2
1545136409055947572,191856,0.912,-0.598,-0.203,2
1545136409175676975,191972,0.901,-0.596,-0.214,2
1545136409293184427,192089,0.889,-0.594,-0.222,2
1545136409412275006,192204,0.878,-0.594,-0.226,2
1545136409529565481,192321,0.867,-0.596,-0.227,2
1545136409647884816,192438,0.854,-0.594,-0.23,2
1545136409766634209,192554,0.842,-0.592,-0.234,2
1545136409884265455,192669,0.831,-0.589,-0.229,2
1545136410002190041,192785,0.825,-0.588,-0.222,2
1545136410120144435,192902,0.82,-0.589,-0.208,2
1545136410239344397,193017,0.818,-0.592,-0.193,2
1545136410357212527,193133,0.816,-0.598,-0.181,2
1545136410475013822,193249,0.805,-0.596,-0.181,2
1545136410593381777,193367,0.793,-0.594,-0.184,2
1545136410711478772,193483,0.782,-0.595,-0.186,2
1545136410948682648,193715,0.77,-0.595,-0.193,2
1545136411185031533,193947,0.757,-0.606,-0.195,2
1545136411303233018,194063,0.747,-0.608,-0.199,2
1545136411421439029,194179,0.737,-0.608,-0.2,2
1545136411539433574,194296,0.728,-0.61,-0.205,2
1545136411657548161,194412,0.711,-0.616,-0.17,2
1545136411775449299,194528,0.698,-0.589,-0.218,2
1545136411894246580,194645,0.685,-0.588,-0.213,2
1545136412012140774,194760,0.676,-0.586,-0.209,2
1545136412131148098,194876,0.673,-0.572,-0.262,2
1545136412248804352,194992,0.671,-0.596,-0.222,2
1545136412366165363,195109,0.668,-0.593,-0.236,2
1545136412485532884,195224,0.663,-0.59,-0.244,2
1545136412603474627,195340,0.656,-0.591,-0.234,2
1545136412721207938,195458,0.646,-0.588,-0.231,2
1545136412839217028,195573,0.636,-0.586,-0.228,2
1545136412958608668,195689,0.626,-0.588,-0.217,2
1545136413076028046,195805,0.616,-0.587,-0.215,2
1545136413312995384,196037,0.596,-0.564,-0.259,2
1545136413429938749,196153,0.582,-0.568,-0.22,2
1545136413550095074,196269,0.568,-0.573,-0.192,2
1545136413667533475,196386,0.554,-0.592,-0.141,2
1545136413785315192,196502,0.538,-0.599,-0.104,2
1545136413903297948,196618,0.524,-0.592,-0.123,2
1545136414021070116,196735,0.513,-0.587,-0.122,2
1545136414140789026,196850,0.502,-0.584,-0.123,2
1545136414258612943,196966,0.496,-0.583,-0.129,2
1545136414377449093,197082,0.49,-0.581,-0.143,2
1545136414494443144,197199,0.483,-0.579,-0.153,2
1545136414612982325,197314,0.475,-0.576,-0.158,2
1545136414731062303,197430,0.468,-0.575,-0.162,2
1545136414849000755,197548,0.462,-0.576,-0.168,2
1545136414966880822,197663,0.459,-0.579,-0.173,2
1545136415084905288,197779,0.458,-0.56,-0.228,2
1545136415204631206,197895,0.458,-0.569,-0.222,2
1545136415321908128,198012,0.457,-0.579,-0.211,2
1545136415440993119,198127,0.455,-0.574,-0.245,2
1545136415559100682,198243,0.454,-0.585,-0.25,2
1545136415676142863,198359,0.452,-0.578,-0.299,2
1545136415795803037,198476,0.451,-0.574,-0.347,2
1545136415913902584,198593,0.449,-0.588,-0.348,2
1545136416031168691,198709,0.447,-0.615,-0.323,2
1545136416149718015,198826,0.445,-0.644,-0.273,2
1545136416268435968,198942,0.444,-0.662,-0.253,2
1545136416388346293,199057,0.444,-0.673,-0.248,2
1545136416504433606,199173,0.443,-0.681,-0.242,2
1545136416622172675,199290,0.443,-0.686,-0.241,2
1545136417095388027,199755,0.443,-0.697,-0.205,2
1545136417568369343,200219,0.417,-0.721,-0.13,2
1545136417686271740,200334,0.405,-0.72,-0.139,2
1545136417804123905,200450,0.395,-0.719,-0.148,2
1545136417924455102,200567,0.382,-0.716,-0.159,2
1545136418041204486,200683,0.369,-0.714,-0.167,2
1545136418159637704,200799,0.355,-0.713,-0.168,2
1545136418277115750,200916,0.34,-0.713,-0.162,2
1545136418395579486,201032,0.328,-0.714,-0.155,2
1545136418514577057,201147,0.317,-0.716,-0.156,2
1545136418632242556,201263,0.307,-0.716,-0.16,2
1545136418750037777,201380,0.293,-0.715,-0.158,2
1545136418868204493,201496,0.3,-0.737,-0.176,2
1545136418987426039,201611,0.301,-0.751,-0.185,2
