timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
2496645273,-41.547832,31.9,101825.0,1.2098495
2496656517,-41.711655,31.9,101826.99,1.2098731
2496677135,-41.547832,31.9,101825.0,1.2098495
2496688478,-41.79621,31.9,101828.0,1.2098851
2496698983,-41.46328,31.9,101824.0,1.2098376
2496720519,-41.547832,31.91,101825.0,1.2098495
2496730984,-42.45679,31.91,101836.0,1.2099801
2496742755,-41.04579,31.91,101819.0,1.2097782
2496762985,-41.711655,31.9,101826.99,1.2098731
2496773304,-41.6271,31.9,101825.99,1.2098613
2496784496,-41.46328,31.9,101824.0,1.2098376
2496805508,-41.6271,31.91,101825.99,1.2098613
2496815923,-41.547832,31.91,101825.0,1.2098495
2496826986,-41.6271,31.91,101825.99,1.2098613
2496850030,-40.966522,31.9,101818.0,1.2097663
2496860005,-41.6271,31.9,101825.99,1.2098613
2496870983,-41.46328,31.9,101824.0,1.2098376
2496890984,-41.711655,31.9,101826.99,1.2098731
2496902498,-41.547832,31.9,101825.0,1.2098495
2496912032,-41.04579,31.9,101819.0,1.2097782
2496935248,-41.87548,31.91,101829.0,1.2098969
2496945990,-41.378723,31.91,101823.0,1.2098256
2496956053,-41.04579,31.91,101819.0,1.2097782
2496977428,-41.04579,31.9,101819.0,1.2097782
2496988068,-40.797413,31.9,101816.0,1.2097425
2496998337,-41.2149,31.9,101821.0,1.2098019
2497018091,-40.46448,31.9,101812.0,1.209695
2497028005,-41.2149,31.9,101821.0,1.2098019
2497038035,-40.966522,31.9,101818.0,1.2097663
2497060015,-41.29417,31.91,101822.0,1.2098138
2497070314,-41.04579,31.91,101819.0,1.2097782
2497080211,-41.130344,31.91,101819.99,1.20979
2497103678,-41.130344,31.91,101819.99,1.20979
2497114081,-41.04579,31.91,101819.0,1.2097782
2497127450,-41.130344,31.91,101819.99,1.20979
2497148005,-41.2149,31.91,101821.0,1.2098019
2497158985,-40.797413,31.91,101816.0,1.2097425
2497169411,-40.966522,31.91,101818.0,1.2097663
2497190314,-41.378723,31.91,101823.0,1.2098256
2497200113,-40.63359,31.91,101813.99,1.2097187
2497210985,-40.88197,31.91,101817.0,1.2097543
2497234141,-41.2149,31.91,101821.0,1.2098019
2497244089,-40.549034,31.91,101813.0,1.2097069
2497255300,-40.46448,31.91,101812.0,1.209695
2497276027,-40.71286,31.9,101815.0,1.2097306
2497287301,-40.71286,31.9,101815.0,1.2097306
2497298102,-40.46448,31.9,101812.0,1.209695
2497319917,-40.71286,31.91,101815.0,1.2097306
2497330110,-41.46328,31.91,101824.0,1.2098376
2497340994,-40.216103,31.91,101809.0,1.2096593
2497362303,-40.30066,31.91,101810.0,1.2096713
2497372986,-40.30066,31.91,101810.0,1.2096713
2497383129,-41.130344,31.91,101819.99,1.20979
2497404034,-40.46448,31.91,101812.0,1.209695
2497417102,-40.63359,31.91,101813.99,1.2097187
2497428073,-40.966522,31.91,101818.0,1.2097663
2497451156,-40.71286,31.91,101815.0,1.2097306
2497461030,-40.88197,31.91,101817.0,1.2097543
2497472074,-40.216103,31.91,101809.0,1.2096593
2497493029,-41.04579,31.9,101819.0,1.2097782
2497503107,-40.136833,31.9,101807.99,1.2096474
2497514141,-40.30066,31.9,101810.0,1.2096713
2497536144,-40.71286,31.9,101815.0,1.2097306
2497547108,-40.797413,31.9,101816.0,1.2097425
2497560174,-39.888454,31.9,101805.0,1.2096118
2497584137,-40.797413,31.9,101816.0,1.2097425
2497594984,-40.549034,31.9,101813.0,1.2097069
2497608106,-40.136833,31.9,101807.99,1.2096474
2497630031,-40.46448,31.9,101812.0,1.209695
2497641038,-39.967724,31.9,101806.0,1.2096237
2497650984,-40.136833,31.9,101807.99,1.2096474
2497672024,-40.385212,31.9,101811.0,1.2096831
2497682060,-40.216103,31.9,101809.0,1.2096593
2497692994,-40.05228,31.9,101807.0,1.2096356
2497715109,-39.967724,31.9,101806.0,1.2096237
2497726074,-39.634792,31.9,101801.99,1.2095761
2497736986,-39.555523,31.9,101800.99,1.2095642
2497757986,-40.05228,31.9,101807.0,1.2096356
2497768346,-40.05228,31.9,101807.0,1.2096356
2497778125,-40.30066,31.9,101810.0,1.2096713
2497800618,-40.05228,31.91,101807.0,1.2096356
2497810026,-40.136833,31.91,101807.99,1.2096474
2497820986,-39.967724,31.91,101806.0,1.2096237
2497842985,-40.216103,31.91,101809.0,1.2096593
2497853983,-40.136833,31.91,101807.99,1.2096474
2497865027,-40.05228,31.91,101807.0,1.2096356
2497885988,-39.47097,31.9,101800.0,1.2095524
2497897070,-39.71935,31.9,101803.0,1.209588
2497907105,-40.05228,31.9,101807.0,1.2096356
2497928984,-39.8039,31.91,101804.0,1.2096
2497938983,-39.634792,31.91,101801.99,1.2095761
2497949351,-39.634792,31.91,101801.99,1.2095761
2497971435,-39.386414,31.91,101799.0,1.2095405
2497981989,-40.385212,31.91,101811.0,1.2096831
2497993307,-40.05228,31.91,101807.0,1.2096356
2498015757,-39.47097,31.91,101800.0,1.2095524
2498025998,-39.71935,31.91,101803.0,1.209588
2498037934,-39.71935,31.91,101803.0,1.209588
2498058492,-39.386414,31.91,101799.0,1.2095405
2498069071,-39.8039,31.91,101804.0,1.2096
2498080355,-39.47097,31.91,101800.0,1.2095524
2498102314,-39.22259,31.9,101797.0,1.2095168
2498113087,-39.307144,31.9,101798.0,1.2095287
2498125725,-39.13804,31.9,101796.0,1.2095048
2498148342,-39.47097,31.9,101800.0,1.2095524
2498157996,-39.307144,31.9,101798.0,1.2095287
2498168100,-39.555523,31.9,101800.99,1.2095642
2498189526,-39.13804,31.9,101796.0,1.2095048
2498200033,-38.974213,31.9,101794.0,1.2094811
2498210026,-39.71935,31.9,101803.0,1.209588
2498229995,-39.47097,31.9,101800.0,1.2095524
2498240987,-39.386414,31.9,101799.0,1.2095405
2498252374,-39.22259,31.9,101797.0,1.2095168
2498272984,-39.307144,31.91,101798.0,1.2095287
2498284422,-39.13804,31.91,101796.0,1.2095048
2498293983,-38.974213,31.91,101794.0,1.2094811
2498316336,-39.22259,31.91,101797.0,1.2095168
2498327703,-39.555523,31.91,101800.99,1.2095642
2498337983,-39.386414,31.91,101799.0,1.2095405
2498361074,-39.47097,31.91,101800.0,1.2095524
2498374187,-39.47097,31.91,101800.0,1.2095524
2498384984,-39.13804,31.91,101796.0,1.2095048
2498407087,-39.307144,31.91,101798.0,1.2095287
2498418314,-38.725834,31.91,101791.0,1.2094455
2498429922,-38.88966,31.91,101793.0,1.2094692
2498451103,-39.307144,31.9,101798.0,1.2095287
2498462863,-38.974213,31.9,101794.0,1.2094811
2498472597,-38.88966,31.9,101793.0,1.2094692
2498493312,-38.88966,31.9,101793.0,1.2094692
2498502984,-38.55673,31.9,101788.99,1.2094216
2498513074,-38.88966,31.9,101793.0,1.2094692
2498536487,-39.386414,31.91,101799.0,1.2095405
2498546994,-39.053482,31.91,101794.99,1.2094929
2498557983,-39.71935,31.91,101803.0,1.209588
2498581211,-38.725834,31.9,101791.0,1.2094455
2498592514,-38.81039,31.9,101792.0,1.2094574
2498601983,-38.64128,31.9,101790.0,1.2094336
2498624983,-38.974213,31.91,101794.0,1.2094811
2498638422,-38.88966,31.91,101793.0,1.2094692
2498648994,-38.30835,31.91,101786.0,1.2093861
2498672984,-38.88966,31.9,101793.0,1.2094692
2498686453,-38.81039,31.9,101792.0,1.2094574
2498696992,-38.64128,31.9,101790.0,1.2094336
2498718994,-38.392902,31.9,101787.0,1.2093979
2498729983,-38.88966,31.9,101793.0,1.2094692
2498741141,-38.88966,31.9,101793.0,1.2094692
2498763200,-38.47746,31.9,101788.0,1.2094098
2498774541,-38.55673,31.9,101788.99,1.2094216
2498784059,-38.05997,31.9,101782.99,1.2093503
2498804444,-38.392902,31.9,101787.0,1.2093979
2498814069,-38.22908,31.9,101785.0,1.2093742
2498824152,-38.392902,31.9,101787.0,1.2093979
2498847368,-38.47746,31.91,101788.0,1.2094098
2498858029,-38.30835,31.91,101786.0,1.2093861
2498868056,-38.725834,31.91,101791.0,1.2094455
2498889398,-38.81039,31.91,101792.0,1.2094574
2498900011,-38.144524,31.91,101784.0,1.2093623
2498911712,-37.64777,31.91,101778.0,1.209291
2498932106,-38.47746,31.9,101788.0,1.2094098
2498942984,-38.05997,31.9,101782.99,1.2093503
2498953391,-37.9807,31.9,101782.0,1.2093385
2498974327,-38.55673,31.9,101788.99,1.2094216
2498985614,-37.72704,31.9,101779.0,1.2093029
2498996021,-37.89615,31.9,101781.0,1.2093266
2499017989,-38.144524,31.91,101784.0,1.2093623
2499031429,-38.392902,31.91,101787.0,1.2093979
2499041996,-38.22908,31.91,101785.0,1.2093742
2499065392,-37.9807,31.91,101782.0,1.2093385
2499076421,-38.47746,31.91,101788.0,1.2094098
2499086177,-38.05997,31.91,101782.99,1.2093503
2499106983,-37.9807,31.9,101782.0,1.2093385
2499119223,-38.30835,31.9,101786.0,1.2093861
2499129986,-38.30835,31.9,101786.0,1.2093861
2499150986,-38.22908,31.9,101785.0,1.2093742
2499161529,-38.30835,31.9,101786.0,1.2093861
2499172029,-38.22908,31.9,101785.0,1.2093742
2499194203,-38.144524,31.9,101784.0,1.2093623
2499204084,-38.64128,31.9,101790.0,1.2094336
2499215105,-38.30835,31.9,101786.0,1.2093861
2499236030,-38.22908,31.91,101785.0,1.2093742
2499246983,-38.144524,31.91,101784.0,1.2093623
2499258098,-38.47746,31.91,101788.0,1.2094098
2499280454,-38.30835,31.91,101786.0,1.2093861
2499291107,-38.05997,31.91,101782.99,1.2093503
2499304476,-37.64777,31.91,101778.0,1.209291
2499325348,-38.144524,31.9,101784.0,1.2093623
2499336030,-38.30835,31.9,101786.0,1.2093861
2499347307,-38.05997,31.9,101782.99,1.2093503
2499368703,-38.05997,31.91,101782.99,1.2093503
2499379106,-38.47746,31.91,101788.0,1.2094098
2499392708,-38.30835,31.91,101786.0,1.2093861
2499413347,-38.392902,31.91,101787.0,1.2093979
2499424044,-38.47746,31.91,101788.0,1.2094098
2499435348,-38.30835,31.91,101786.0,1.2093861
2499456377,-38.30835,31.9,101786.0,1.2093861
2499466100,-37.89615,31.9,101781.0,1.2093266
2499477082,-38.05997,31.9,101782.99,1.2093503
2499498111,-37.9807,31.91,101782.0,1.2093385
2499508984,-38.144524,31.91,101784.0,1.2093623
2499520030,-38.05997,31.91,101782.99,1.2093503
2499544411,-38.144524,31.9,101784.0,1.2093623
2499554153,-38.392902,31.9,101787.0,1.2093979
2499564987,-37.89615,31.9,101781.0,1.2093266
2499587000,-38.22908,31.9,101785.0,1.2093742
2499598027,-38.22908,31.9,101785.0,1.2093742
2499608984,-37.89615,31.9,101781.0,1.2093266
2499632352,-37.89615,31.9,101781.0,1.2093266
2499643101,-38.05997,31.9,101782.99,1.2093503
2499654026,-37.9807,31.9,101782.0,1.2093385
2499674994,-38.47746,31.91,101788.0,1.2094098
2499685041,-37.64777,31.91,101778.0,1.209291
2499695592,-37.89615,31.91,101781.0,1.2093266
2499715011,-38.05997,31.91,101782.99,1.2093503
2499726614,-38.64128,31.91,101790.0,1.2094336
2499737027,-37.72704,31.91,101779.0,1.2093029
2499757032,-37.811592,31.91,101780.0,1.2093148
2499768968,-38.64128,31.91,101790.0,1.2094336
2499780046,-38.64128,31.91,101790.0,1.2094336
2499801986,-37.563213,31.9,101776.99,1.2092791
2499812994,-38.30835,31.9,101786.0,1.2093861
2499824325,-38.22908,31.9,101785.0,1.2093742
2499844984,-37.64777,31.91,101778.0,1.209291
2499856897,-37.563213,31.91,101776.99,1.2092791
2499866983,-38.22908,31.91,101785.0,1.2093742
2499889027,-37.811592,31.91,101780.0,1.2093148
2499900019,-37.9807,31.91,101782.0,1.2093385
2499911534,-38.392902,31.91,101787.0,1.2093979
2499933081,-38.05997,31.9,101782.99,1.2093503
2499943574,-37.563213,31.9,101776.99,1.2092791
2499954039,-37.72704,31.9,101779.0,1.2093029
2499975104,-37.811592,31.91,101780.0,1.2093148
2499986082,-37.811592,31.91,101780.0,1.2093148
2499996736,-37.9807,31.91,101782.0,1.2093385
2500018405,-37.89615,31.91,101781.0,1.2093266
2500028438,-38.05997,31.91,101782.99,1.2093503
2500039689,-38.05997,31.91,101782.99,1.2093503
2500062008,-37.563213,31.91,101776.99,1.2092791
2500072995,-37.563213,31.91,101776.99,1.2092791
2500084905,-37.563213,31.91,101776.99,1.2092791
2500106411,-38.05997,31.91,101782.99,1.2093503
2500117083,-37.31484,31.91,101774.0,1.2092435
2500128356,-37.811592,31.91,101780.0,1.2093148
2500149829,-37.39939,31.91,101775.0,1.2092553
2500160034,-37.811592,31.91,101780.0,1.2093148
2500173802,-37.64777,31.91,101778.0,1.209291
2500197698,-37.9807,31.9,101782.0,1.2093385
2500208088,-37.39939,31.9,101775.0,1.2092553
2500220885,-37.64777,31.9,101778.0,1.209291
2500242396,-37.811592,31.9,101780.0,1.2093148
2500252477,-37.47866,31.9,101775.99,1.2092671
2500262984,-37.39939,31.9,101775.0,1.2092553
2500285687,-37.39939,31.9,101775.0,1.2092553
2500296034,-37.31484,31.9,101774.0,1.2092435
2500307076,-37.563213,31.9,101776.99,1.2092791
2500328983,-37.47866,31.91,101775.99,1.2092671
2500341413,-37.811592,31.91,101780.0,1.2093148
2500352074,-37.72704,31.91,101779.0,1.2093029
2500374800,-37.563213,31.9,101776.99,1.2092791
2500385029,-37.563213,31.9,101776.99,1.2092791
2500395080,-37.23028,31.9,101773.0,1.2092316
2500416983,-37.563213,31.91,101776.99,1.2092791
2500429205,-37.9807,31.91,101782.0,1.2093385
2500440492,-37.9807,31.91,101782.0,1.2093385
2500461983,-37.39939,31.9,101775.0,1.2092553
2500472984,-37.06646,31.9,101771.0,1.2092079
2500486624,-36.733524,31.9,101767.0,1.2091603
2500506983,-37.563213,31.91,101776.99,1.2092791
2500517527,-37.151012,31.91,101772.0,1.2092197
2500528557,-37.23028,31.91,101773.0,1.2092316
2500549268,-37.39939,31.9,101775.0,1.2092553
2500558984,-37.23028,31.9,101773.0,1.2092316
2500569994,-37.06646,31.9,101771.0,1.2092079
2500592569,-37.72704,31.91,101779.0,1.2093029
2500603147,-37.811592,31.91,101780.0,1.2093148
2500613986,-37.72704,31.91,101779.0,1.2093029
2500634986,-37.64777,31.9,101778.0,1.209291
2500646405,-37.563213,31.9,101776.99,1.2092791
2500656984,-37.47866,31.9,101775.99,1.2092671
2500680992,-37.39939,31.91,101775.0,1.2092553
2500691101,-36.733524,31.91,101767.0,1.2091603
2500701270,-37.31484,31.91,101774.0,1.2092435
2500720984,-37.23028,31.9,101773.0,1.2092316
2500733347,-37.64777,31.9,101778.0,1.209291
2500744525,-37.563213,31.9,101776.99,1.2092791
2500766067,-37.31484,31.91,101774.0,1.2092435
2500777370,-37.39939,31.91,101775.0,1.2092553
2500788150,-37.47866,31.91,101775.99,1.2092671
2500808359,-37.39939,31.91,101775.0,1.2092553
2500818984,-36.981903,31.91,101769.99,1.2091959
2500832732,-36.81808,31.91,101768.0,1.2091722
2500855930,-37.31484,31.9,101774.0,1.2092435
2500866984,-37.47866,31.9,101775.99,1.2092671
2500878436,-37.39939,31.9,101775.0,1.2092553
2500900421,-37.563213,31.91,101776.99,1.2092791
2500910098,-37.23028,31.91,101773.0,1.2092316
2500921294,-37.47866,31.91,101775.99,1.2092671
2500943457,-37.563213,31.9,101776.99,1.2092791
2500954040,-37.06646,31.9,101771.0,1.2092079
2500965994,-36.89735,31.9,101769.0,1.209184
2500986983,-37.31484,31.9,101774.0,1.2092435
2500998332,-37.39939,31.9,101775.0,1.2092553
2501008729,-37.23028,31.9,101773.0,1.2092316
2501031363,-37.563213,31.9,101776.99,1.2092791
2501042074,-37.31484,31.9,101774.0,1.2092435
2501052048,-37.563213,31.9,101776.99,1.2092791
2501073480,-37.23028,31.9,101773.0,1.2092316
2501084051,-37.23028,31.9,101773.0,1.2092316
2501094520,-37.39939,31.9,101775.0,1.2092553
2501114984,-37.06646,31.91,101771.0,1.2092079
2501127328,-37.23028,31.91,101773.0,1.2092316
2501137993,-37.23028,31.91,101773.0,1.2092316
2501160039,-37.23028,31.91,101773.0,1.2092316
2501170067,-37.563213,31.91,101776.99,1.2092791
2501180024,-37.47866,31.91,101775.99,1.2092671
2501202160,-37.47866,31.91,101775.99,1.2092671
2501213292,-37.23028,31.91,101773.0,1.2092316
2501224351,-37.9807,31.91,101782.0,1.2093385
2501248386,-37.06646,31.91,101771.0,1.2092079
2501259104,-36.569702,31.91,101765.0,1.2091365
2501272133,-37.06646,31.91,101771.0,1.2092079
2501292986,-37.39939,31.9,101775.0,1.2092553
2501303099,-37.151012,31.9,101772.0,1.2092197
2501314123,-37.06646,31.9,101771.0,1.2092079
2501336024,-36.81808,31.91,101768.0,1.2091722
2501346984,-37.47866,31.91,101775.99,1.2092671
2501357349,-37.31484,31.91,101774.0,1.2092435
2501376986,-36.981903,31.91,101769.99,1.2091959
2501388030,-37.31484,31.91,101774.0,1.2092435
2501398934,-36.89735,31.91,101769.0,1.209184
2501418988,-37.06646,31.9,101771.0,1.2092079
2501430865,-37.151012,31.9,101772.0,1.2092197
2501440180,-37.31484,31.9,101774.0,1.2092435
2501464150,-37.151012,31.91,101772.0,1.2092197
2501474155,-36.981903,31.91,101769.99,1.2091959
2501484984,-36.89735,31.91,101769.0,1.209184
2501506130,-36.89735,31.91,101769.0,1.209184
2501516072,-37.151012,31.91,101772.0,1.2092197
2501526983,-36.89735,31.91,101769.0,1.209184
2501549027,-37.563213,31.91,101776.99,1.2092791
2501560698,-37.47866,31.91,101775.99,1.2092671
2501571008,-37.563213,31.91,101776.99,1.2092791
2501592984,-36.89735,31.91,101769.0,1.209184
2501604067,-36.81808,31.91,101768.0,1.2091722
2501615615,-36.733524,31.91,101767.0,1.2091603
2501636043,-37.06646,31.91,101771.0,1.2092079
2501649207,-36.981903,31.91,101769.99,1.2091959
2501659222,-37.31484,31.91,101774.0,1.2092435
2501680983,-36.89735,31.91,101769.0,1.209184
2501692330,-37.31484,31.91,101774.0,1.2092435
2501702030,-36.733524,31.91,101767.0,1.2091603
2501724003,-36.81808,31.91,101768.0,1.2091722
2501734314,-37.47866,31.91,101775.99,1.2092671
2501745207,-37.151012,31.91,101772.0,1.2092197
2501767693,-37.23028,31.91,101773.0,1.2092316
2501778029,-37.39939,31.91,101775.0,1.2092553
2501788107,-37.23028,31.91,101773.0,1.2092316
2501810986,-36.981903,31.91,101769.99,1.2091959
2501821983,-37.06646,31.91,101771.0,1.2092079
2501832983,-37.151012,31.91,101772.0,1.2092197
2501853984,-37.563213,31.91,101776.99,1.2092791
2501864984,-37.06646,31.91,101771.0,1.2092079
2501876003,-36.733524,31.91,101767.0,1.2091603
2501897984,-37.31484,31.91,101774.0,1.2092435
2501909531,-36.64897,31.91,101766.0,1.2091484
2501920017,-37.151012,31.91,101772.0,1.2092197
2501942041,-37.06646,31.91,101771.0,1.2092079
2501952003,-37.47866,31.91,101775.99,1.2092671
2501964458,-37.39939,31.91,101775.0,1.2092553
2501985346,-37.72704,31.9,101779.0,1.2093029
2501996348,-36.981903,31.9,101769.99,1.2091959
2502006315,-36.733524,31.9,101767.0,1.2091603
2502028868,-37.39939,31.91,101775.0,1.2092553
2502039101,-36.89735,31.91,101769.0,1.209184
2502050421,-37.06646,31.91,101771.0,1.2092079
2502071768,-37.72704,31.91,101779.0,1.2093029
2502082027,-37.39939,31.91,101775.0,1.2092553
2502094011,-36.64897,31.91,101766.0,1.2091484
2502118199,-37.64777,31.91,101778.0,1.209291
2502128994,-37.06646,31.91,101771.0,1.2092079
2502142136,-37.39939,31.91,101775.0,1.2092553
2502166106,-37.23028,31.91,101773.0,1.2092316
2502177090,-37.39939,31.91,101775.0,1.2092553
2502188844,-37.23028,31.91,101773.0,1.2092316
2502210395,-37.06646,31.91,101771.0,1.2092079
2502221127,-37.151012,31.91,101772.0,1.2092197
2502232339,-36.733524,31.91,101767.0,1.2091603
2502254317,-36.981903,31.9,101769.99,1.2091959
2502264983,-37.31484,31.9,101774.0,1.2092435
2502276892,-36.981903,31.9,101769.99,1.2091959
2502298314,-37.72704,31.9,101779.0,1.2093029
2502308983,-37.23028,31.9,101773.0,1.2092316
2502320346,-36.89735,31.9,101769.0,1.209184
2502342765,-37.23028,31.9,101773.0,1.2092316
2502352984,-36.89735,31.9,101769.0,1.209184
2502363386,-37.23028,31.9,101773.0,1.2092316
2502384902,-37.39939,31.91,101775.0,1.2092553
2502394993,-37.23028,31.91,101773.0,1.2092316
2502405336,-36.981903,31.91,101769.99,1.2091959
2502426032,-37.151012,31.91,101772.0,1.2092197
2502437250,-37.64777,31.91,101778.0,1.209291
2502447077,-36.89735,31.91,101769.0,1.209184
2502469340,-37.31484,31.91,101774.0,1.2092435
2502480496,-37.151012,31.91,101772.0,1.2092197
2502490035,-37.06646,31.91,101771.0,1.2092079
2502512526,-37.811592,31.91,101780.0,1.2093148
2502523304,-37.39939,31.91,101775.0,1.2092553
2502533249,-37.06646,31.91,101771.0,1.2092079
2502555113,-37.64777,31.91,101778.0,1.209291
2502565984,-36.981903,31.91,101769.99,1.2091959
2502576983,-37.563213,31.91,101776.99,1.2092791
2502597629,-36.733524,31.91,101767.0,1.2091603
2502607769,-36.89735,31.91,101769.0,1.209184
2502617993,-37.563213,31.91,101776.99,1.2092791
2502641029,-37.47866,31.91,101775.99,1.2092671
2502651101,-37.151012,31.91,101772.0,1.2092197
2502661251,-37.31484,31.91,101774.0,1.2092435
2502681983,-37.47866,31.91,101775.99,1.2092671
2502693701,-37.72704,31.91,101779.0,1.2093029
2502703669,-37.64777,31.91,101778.0,1.209291
2502727230,-37.31484,31.91,101774.0,1.2092435
2502738081,-37.64777,31.91,101778.0,1.209291
2502748048,-37.151012,31.91,101772.0,1.2092197
2502769713,-36.981903,31.91,101769.99,1.2091959
2502779100,-37.39939,31.91,101775.0,1.2092553
2502790506,-37.06646,31.91,101771.0,1.2092079
2502810984,-37.151012,31.91,101772.0,1.2092197
2502823934,-38.22908,31.91,101785.0,1.2093742
2502834993,-37.39939,31.91,101775.0,1.2092553
2502858036,-37.563213,31.91,101776.99,1.2092791
2502868025,-37.151012,31.91,101772.0,1.2092197
2502878014,-37.39939,31.91,101775.0,1.2092553
2502899099,-37.39939,31.91,101775.0,1.2092553
2502910320,-37.89615,31.91,101781.0,1.2093266
2502920329,-37.151012,31.91,101772.0,1.2092197
2502943140,-37.563213,31.92,101776.99,1.2092791
2502954100,-37.72704,31.92,101779.0,1.2093029
2502964056,-37.64777,31.92,101778.0,1.209291
2502985351,-37.811592,31.91,101780.0,1.2093148
2502996005,-37.64777,31.91,101778.0,1.209291
2503006338,-37.31484,31.91,101774.0,1.2092435
2503027110,-37.47866,31.91,101775.99,1.2092671
2503039279,-37.47866,31.91,101775.99,1.2092671
2503050036,-37.47866,31.91,101775.99,1.2092671
2503070986,-37.811592,31.91,101780.0,1.2093148
2503081342,-37.64777,31.91,101778.0,1.209291
2503091107,-37.89615,31.91,101781.0,1.2093266
2503113139,-37.47866,31.91,101775.99,1.2092671
2503124024,-38.05997,31.91,101782.99,1.2093503
2503136227,-37.64777,31.91,101778.0,1.209291
2503156986,-37.47866,31.91,101775.99,1.2092671
2503168036,-37.563213,31.91,101776.99,1.2092791
2503178081,-37.563213,31.91,101776.99,1.2092791
2503199139,-38.05997,31.91,101782.99,1.2093503
2503210107,-37.89615,31.91,101781.0,1.2093266
2503220072,-38.22908,31.91,101785.0,1.2093742
2503242996,-38.05997,31.91,101782.99,1.2093503
2503256027,-37.563213,31.91,101776.99,1.2092791
2503266990,-37.72704,31.91,101779.0,1.2093029
2503288984,-37.23028,31.91,101773.0,1.2092316
2503300024,-37.72704,31.91,101779.0,1.2093029
2503311107,-37.563213,31.91,101776.99,1.2092791
2503332024,-37.47866,31.91,101775.99,1.2092671
2503343301,-37.72704,31.91,101779.0,1.2093029
2503353104,-37.811592,31.91,101780.0,1.2093148
2503372984,-37.23028,31.91,101773.0,1.2092316
2503384040,-36.981903,31.91,101769.99,1.2091959
2503395109,-37.39939,31.91,101775.0,1.2092553
2503415408,-37.47866,31.91,101775.99,1.2092671
2503426140,-37.563213,31.91,101776.99,1.2092791
2503436088,-37.64777,31.91,101778.0,1.209291
2503458100,-37.39939,31.91,101775.0,1.2092553
2503468997,-37.9807,31.91,101782.0,1.2093385
2503480024,-37.31484,31.91,101774.0,1.2092435
2503500984,-37.9807,31.91,101782.0,1.2093385
2503512040,-37.39939,31.91,101775.0,1.2092553
2503522986,-37.811592,31.91,101780.0,1.2093148
2503545171,-37.64777,31.91,101778.0,1.209291
2503556070,-37.64777,31.91,101778.0,1.209291
2503569518,-37.563213,31.91,101776.99,1.2092791
2503590029,-37.31484,31.91,101774.0,1.2092435
2503601027,-37.811592,31.91,101780.0,1.2093148
2503611231,-37.64777,31.91,101778.0,1.209291
2503632273,-37.811592,31.92,101780.0,1.2093148
2503642994,-38.144524,31.92,101784.0,1.2093623
2503654328,-37.23028,31.92,101773.0,1.2092316
2503674994,-37.563213,31.91,101776.99,1.2092791
2503686027,-38.144524,31.91,101784.0,1.2093623
2503696984,-37.47866,31.91,101775.99,1.2092671
2503719584,-37.47866,31.91,101775.99,1.2092671
2503729984,-37.89615,31.91,101781.0,1.2093266
2503741026,-37.89615,31.91,101781.0,1.2093266
2503762987,-37.47866,31.91,101775.99,1.2092671
2503773983,-38.05997,31.91,101782.99,1.2093503
2503784842,-37.89615,31.91,101781.0,1.2093266
2503805986,-38.05997,31.91,101782.99,1.2093503
2503816983,-37.47866,31.91,101775.99,1.2092671
2503828006,-38.05997,31.91,101782.99,1.2093503
2503850040,-38.22908,31.91,101785.0,1.2093742
2503860058,-37.563213,31.91,101776.99,1.2092791
2503870984,-38.05997,31.91,101782.99,1.2093503
2503890984,-38.05997,31.91,101782.99,1.2093503
2503902044,-37.811592,31.91,101780.0,1.2093148
2503912984,-37.9807,31.91,101782.0,1.2093385
2503936055,-37.811592,31.91,101780.0,1.2093148
2503946984,-38.30835,31.91,101786.0,1.2093861
2503956983,-38.47746,31.91,101788.0,1.2094098
2503977983,-38.392902,31.92,101787.0,1.2093979
2503990006,-38.64128,31.92,101790.0,1.2094336
2504000984,-38.55673,31.92,101788.99,1.2094216
2504024050,-38.725834,31.91,101791.0,1.2094455
2504036428,-38.974213,31.91,101794.0,1.2094811
2504047154,-39.053482,31.91,101794.99,1.2094929
2504068425,-38.81039,31.91,101792.0,1.2094574
2504078986,-38.55673,31.91,101788.99,1.2094216
2504089029,-38.88966,31.91,101793.0,1.2094692
2504110032,-39.71935,31.91,101803.0,1.209588
2504120038,-38.47746,31.91,101788.0,1.2094098
2504131078,-39.053482,31.91,101794.99,1.2094929
2504152090,-39.053482,31.91,101794.99,1.2094929
2504162986,-38.64128,31.91,101790.0,1.2094336
2504173983,-39.386414,31.91,101799.0,1.2095405
2504196419,-39.307144,31.91,101798.0,1.2095287
2504206993,-38.47746,31.91,101788.0,1.2094098
2504218320,-39.386414,31.91,101799.0,1.2095405
2504240323,-39.71935,31.91,101803.0,1.209588
2504251085,-39.47097,31.91,101800.0,1.2095524
2504262314,-39.386414,31.91,101799.0,1.2095405
2504286765,-39.634792,31.91,101801.99,1.2095761
2504296527,-39.307144,31.91,101798.0,1.2095287
2504307384,-38.974213,31.91,101794.0,1.2094811
2504326984,-39.634792,31.91,101801.99,1.2095761
2504337986,-39.22259,31.91,101797.0,1.2095168
2504350352,-39.555523,31.91,101800.99,1.2095642
2504370984,-39.307144,31.91,101798.0,1.2095287
2504382029,-39.555523,31.91,101800.99,1.2095642
2504393027,-39.634792,31.91,101801.99,1.2095761
2504413190,-39.307144,31.91,101798.0,1.2095287
2504424560,-39.634792,31.91,101801.99,1.2095761
2504434994,-39.634792,31.91,101801.99,1.2095761
