timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
2556962014,1544809336800333,323874855,-1170764505,24184,-10260,0.32500002,0.7122374,0.85300004,1.294,0.53,0.77,96,2,0.123,-0.009000001,0.12200001,1.8330001,3.6694736,0,nan,0.0,4,1,22
2557161015,1544809337000333,323874856,-1170764501,23837,-10607,0.324,0.7123044,0.85400003,1.2950001,0.53,0.77,96,4,0.14400001,0.051000003,0.135,1.7370001,3.6694736,0,nan,0.0,4,1,22
2557358024,1544809337200333,323874858,-1170764498,23451,-10994,0.32200003,0.7123767,0.85400003,1.2950001,0.53,0.77,96,4,0.209,0.112,0.17600001,1.866,3.6694736,0,nan,0.0,4,1,22
2557554011,1544809337400333,323874860,-1170764496,23082,-11362,0.326,0.7124479,0.85400003,1.296,0.53,0.77,96,4,0.068,0.068,-0.009000001,1.8470001,3.6694736,0,nan,0.0,4,1,22
2557759131,1544809337600333,323874860,-1170764494,22768,-11676,0.326,0.7125163,0.85400003,1.2980001,0.53,0.77,96,4,0.039,-0.036000002,0.015000001,1.7770001,3.6694736,0,nan,0.0,4,1,22
2557955013,1544809337800333,323874861,-1170764493,22425,-12020,0.33200002,0.71258837,0.855,1.3000001,0.53,0.77,96,4,0.126,0.09200001,0.086,1.8700001,3.6694736,0,nan,0.0,4,1,22
2558180059,1544809338000332,323874862,-1170764491,22087,-12357,0.337,0.71265715,0.855,1.302,0.53,0.77,96,4,0.079,0.079,-0.001,1.7850001,3.6694736,0,nan,0.0,4,1,22
2558361048,1544809338200332,323874862,-1170764491,21710,-12734,0.337,0.71273166,0.855,1.304,0.53,0.77,96,4,0.058000002,-0.049000002,0.031000001,1.937,3.6694736,0,nan,0.0,4,1,22
2558561101,1544809338400332,323874861,-1170764491,21351,-13093,0.33800003,0.71280307,0.85600007,1.3060001,0.53,0.77,96,4,0.07300001,0.0,-0.07300001,1.8560001,3.6694736,0,nan,0.0,4,1,22
2558757268,1544809338600332,323874860,-1170764492,20990,-13454,0.337,0.71286416,0.85600007,1.3080001,0.53,0.77,96,4,0.024,-0.013,-0.020000001,1.585,3.6694736,0,nan,0.0,4,1,22
2558962032,1544809338800332,323874859,-1170764493,20697,-13747,0.335,0.71290743,0.85700005,1.3100001,0.53,0.77,96,4,0.148,-0.083000004,-0.123,1.1140001,3.6694736,0,nan,0.0,4,1,22
2559161036,1544809339000332,323874857,-1170764498,20500,-13944,0.34300002,0.7129385,0.85700005,1.3110001,0.53,0.77,96,4,0.296,-0.125,-0.26900002,0.75500005,3.6694736,0,nan,0.0,4,1,22
2559362035,1544809339200332,323874856,-1170764503,20397,-14047,0.34500003,0.71295965,0.85800004,1.312,0.53,0.77,96,4,0.223,-0.024,-0.22200002,0.499,3.6694736,0,nan,0.0,4,1,22
2559563212,1544809339400332,323874855,-1170764506,20267,-14177,0.347,0.7129842,0.85800004,1.314,0.53,0.77,96,4,0.149,-0.031000001,-0.14600001,0.62600005,3.6694736,0,nan,0.0,4,1,22
2559755103,1544809339600332,323874853,-1170764508,20185,-14260,0.328,0.7130043,0.859,1.317,0.57,0.84999996,96,4,0.25300002,-0.223,-0.11800001,0.45600003,3.6694736,0,nan,0.0,4,1,21
2559955098,1544809339800332,323874850,-1170764511,20122,-14322,0.33600003,0.71302056,0.859,1.319,0.53,0.77,96,4,0.18,-0.068,-0.16700001,0.379,3.6694736,0,nan,0.0,4,1,22
2560164072,1544809340000332,323874849,-1170764514,20047,-14397,0.347,0.7130439,0.86,1.3210001,0.53,0.77,96,3,0.224,-0.055000003,-0.21700001,0.568,3.6694736,0,nan,0.0,4,1,22
2560357103,1544809340200332,323874846,-1170764517,19950,-14494,0.319,0.7130565,0.86,1.3210001,0.53,0.77,96,3,0.11400001,-0.11400001,-0.002,0.305,3.6694736,0,nan,0.0,4,1,22
2560555913,1544809340400332,323874844,-1170764515,19881,-14563,0.32200003,0.713071,0.86,1.3210001,0.53,0.77,96,3,0.14500001,-0.13800001,0.045,0.35000002,3.6694736,0,nan,0.0,4,1,22
2560753074,1544809340600332,323874843,-1170764515,19799,-14645,0.326,0.71308947,0.859,1.32,0.53,0.77,96,3,0.060000002,-0.052,0.031000001,0.476,3.6694736,0,nan,0.0,4,1,22
2560962202,1544809340800332,323874842,-1170764514,19681,-14763,0.321,0.7131054,0.859,1.32,0.53,0.77,96,3,0.061000004,-0.025,0.055000003,0.41000003,3.6694736,0,nan,0.0,4,1,22
2561167083,1544809341000331,323874840,-1170764512,19558,-14886,0.31300002,0.71312666,0.859,1.32,0.53,0.77,96,2,0.264,-0.23500001,0.120000005,0.48200002,3.6694736,0,nan,0.0,4,1,22
2561363020,1544809341200331,323874838,-1170764510,19465,-14980,0.29500002,0.7131385,0.859,1.32,0.53,0.77,96,2,0.117000006,-0.026,0.11400001,0.286,3.6694736,0,nan,0.0,4,1,22
2561563321,1544809341400331,323874837,-1170764509,19364,-15080,0.333,0.7131558,0.859,1.3210001,0.53,0.77,96,2,0.059000004,-0.057000004,-0.016,0.446,3.6694736,0,nan,0.0,4,1,22
2561764042,1544809341600331,323874834,-1170764510,19250,-15195,0.314,0.7131761,0.859,1.322,0.53,0.77,96,2,0.16800001,-0.155,0.065000005,0.503,3.6694736,0,nan,0.0,4,1,22
2561960089,1544809341800331,323874833,-1170764506,19170,-15274,0.29900002,0.71319383,0.86,1.3260001,0.53,0.77,96,2,0.22600001,0.004,0.22600001,0.40100002,3.6694736,0,nan,0.0,4,1,22
2562167696,1544809342000331,323874833,-1170764503,19062,-15382,0.32700002,0.71321183,0.86100006,1.3280001,0.53,0.77,96,2,0.07300001,-0.035,0.065000005,0.46500003,3.6694736,0,nan,0.0,4,1,22
2562365015,1544809342200331,323874831,-1170764503,18990,-15454,0.323,0.71322685,0.86100006,1.3290001,0.53,0.77,96,2,0.142,-0.142,0.0,0.363,3.6694736,0,nan,0.0,4,1,22
2562565026,1544809342400331,323874830,-1170764502,18932,-15512,0.32000002,0.71324027,0.86100006,1.3290001,0.53,0.77,96,2,0.101,-0.080000006,0.062000003,0.33200002,3.6694736,0,nan,0.0,4,1,22
2562760280,1544809342600331,323874830,-1170764501,18876,-15568,0.321,0.71325266,0.86100006,1.3290001,0.53,0.77,96,2,0.040000003,-0.032,0.024,0.289,3.6694736,0,nan,0.0,4,1,22
2562958021,1544809342800331,323874829,-1170764502,18822,-15623,0.305,0.71326417,0.86,1.33,0.53,0.77,96,2,0.057000004,-0.009000001,0.056,0.266,3.6694736,0,nan,0.0,4,1,22
2563161074,1544809343000331,323874828,-1170764502,18729,-15715,0.33,0.71328497,0.86100006,1.3330001,0.53,0.77,96,2,0.149,-0.133,-0.066,0.517,3.6694736,0,nan,0.0,4,1,22
2563354033,1544809343200331,323874827,-1170764503,18633,-15811,0.33600003,0.71330327,0.86200005,1.3360001,0.53,0.77,96,2,0.028,0.028,0.0050000004,0.47500002,3.6694736,0,nan,0.0,4,1,22
2563551249,1544809343400331,323874827,-1170764503,18564,-15880,0.33200002,0.7133174,0.86200005,1.337,0.53,0.77,96,2,0.10700001,-0.096,-0.045,0.351,3.6694736,0,nan,0.0,4,1,22
2563755254,1544809343600331,323874827,-1170764503,18457,-15987,0.33100003,0.7133366,0.86200005,1.337,0.53,0.77,96,2,0.045,-0.032,0.031000001,0.50100005,3.6694736,0,nan,0.0,4,1,22
2563959240,1544809343800331,323874828,-1170764504,18308,-16136,0.33200002,0.71335846,0.86200005,1.337,0.53,0.77,96,2,0.13900001,0.102000006,-0.095000006,0.54700005,3.6694736,0,nan,0.0,4,1,22
2564183121,1544809344000330,323874828,-1170764504,18210,-16234,0.32900003,0.71337205,0.86200005,1.337,0.53,0.77,96,3,0.051000003,-0.043,-0.028,0.35000002,3.6694736,0,nan,0.0,4,1,22
2564356188,1544809344200330,323874828,-1170764506,18101,-16343,0.323,0.7133876,0.86100006,1.335,0.53,0.77,96,3,0.034,0.033,-0.010000001,0.407,3.6694736,0,nan,0.0,4,1,22
2564557038,1544809344400330,323874828,-1170764507,18066,-16378,0.24000001,0.71339685,0.86100006,1.335,0.53,0.77,96,3,0.069000006,-0.039,-0.057000004,0.003,3.6694736,0,nan,0.0,4,1,22
2564757195,1544809344600330,323874828,-1170764509,18101,-16343,0.27800003,0.71340746,0.86,1.3340001,0.53,0.77,96,3,0.060000002,0.028,-0.053000003,-0.082,3.6694736,0,nan,0.0,4,1,22
2564972915,1544809344800330,323874829,-1170764510,18103,-16341,0.27600002,0.7134181,0.859,1.3330001,0.53,0.77,96,3,0.048,0.039,0.027,-0.037,3.6694736,0,nan,0.0,4,1,22
2565163195,1544809345000330,323874829,-1170764510,18088,-16357,0.24900001,0.7134277,0.85800004,1.3310001,0.53,0.77,96,2,0.043,-0.042000003,-0.011000001,-0.036000002,3.6694736,0,nan,0.0,4,1,22
2565362059,1544809345200330,323874829,-1170764510,18087,-16357,0.254,0.7134375,0.85600007,1.3290001,0.53,0.77,96,2,0.047000002,-0.043,-0.019000001,-0.046000004,3.6694736,0,nan,0.0,4,1,22
2565558571,1544809345400330,323874829,-1170764510,18093,-16351,0.29500002,0.7134488,0.85400003,1.327,0.53,0.77,96,2,0.026,-0.020000001,-0.017,-0.108,3.6694736,0,nan,0.0,4,1,22
2565756174,1544809345600330,323874829,-1170764510,18108,-16336,0.23700002,0.71345794,0.85300004,1.325,0.53,0.77,96,2,0.039,-0.037,0.011000001,0.016,3.6694736,0,nan,0.0,4,1,22
2565951384,1544809345800330,323874830,-1170764510,18092,-16352,0.30800003,0.7134698,0.851,1.322,0.53,0.77,96,2,0.025,-0.002,0.025,-0.07,3.6694736,0,nan,0.0,4,1,22
2566153020,1544809346000330,323874832,-1170764510,18098,-16346,0.25800002,0.71347976,0.84900004,1.32,0.53,0.77,96,2,0.039,0.008,-0.039,-0.053000003,3.6694736,0,nan,0.0,4,1,22
2566348089,1544809346200330,323874832,-1170764510,18108,-16337,0.26900002,0.71349,0.84700006,1.3180001,0.53,0.77,96,2,0.018000001,-0.004,0.018000001,-0.008,3.6694736,0,nan,0.0,4,1,22
2566554054,1544809346400330,323874833,-1170764509,18125,-16319,0.30200002,0.71350175,0.84400004,1.3160001,0.53,0.77,96,2,0.036000002,-0.030000001,0.019000001,-0.085,3.6694736,0,nan,0.0,4,1,22
2566748398,1544809346600330,323874834,-1170764509,18149,-16295,0.23900001,0.713511,0.84200007,1.314,0.53,0.77,96,2,0.047000002,-0.003,-0.047000002,0.0,3.6694736,0,nan,0.0,4,1,22
2566956323,1544809346800330,323874835,-1170764509,18147,-16297,0.22000001,0.71351933,0.84000003,1.312,0.53,0.77,96,2,0.057000004,-0.040000003,-0.040000003,-0.004,3.6694736,0,nan,0.0,4,1,22
2567162071,1544809347000329,323874836,-1170764509,18136,-16308,0.30600002,0.7135312,0.83800006,1.3100001,0.53,0.77,96,3,0.033,-0.006,-0.032,0.07700001,3.6694736,0,nan,0.0,4,1,22
2567362016,1544809347200329,323874836,-1170764508,18143,-16301,0.29500002,0.7135426,0.836,1.3080001,0.53,0.77,96,3,0.015000001,-0.015000001,-0.002,0.05,3.6694736,0,nan,0.0,4,1,22
2567560045,1544809347400329,323874837,-1170764507,18123,-16322,0.27100003,0.71355283,0.83400005,1.3050001,0.53,0.77,96,3,0.029000001,-0.018000001,0.022000002,0.056,3.6694736,0,nan,0.0,4,1,22
