timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
2555039171,32767,32767,32767,32767,32767,32767,32767
2555043171,32767,32767,32767,32767,-62,32767,32767
2555047172,32767,32767,32767,32767,32767,-66,32767
2555051189,32767,32767,32767,32767,32767,32767,32767
2555055185,32767,32767,32767,32767,-66,32767,32767
2555059171,32767,32767,32767,32767,32767,32767,32767
2555063171,32767,32767,32767,32767,-41,32767,32767
2555067178,32767,32767,32767,32767,32767,32767,32767
2555071171,32767,32767,32767,32767,32767,-92,32767
2555075172,32767,32767,32767,32767,32767,32767,32767
2555079171,32767,32767,32767,32767,32767,32767,32767
2555083171,32767,32767,32767,32767,32767,32767,32767
2555087171,32767,32767,32767,32767,-62,32767,32767
2555091171,32767,32767,32767,32767,32767,-51,32767
2555095171,32767,32767,32767,32767,32767,32767,32767
2555099171,32767,32767,32767,32767,-71,32767,32767
2555103172,32767,32767,32767,32767,32767,32767,32767
2555107171,32767,32767,32767,32767,-42,32767,32767
2555111173,32767,32767,32767,32767,32767,32767,32767
2555115171,32767,32767,32767,32767,32767,-71,32767
2555119171,32767,32767,32767,32767,32767,32767,32767
2555123171,32767,32767,32767,32767,32767,32767,32767
2555127198,32767,32767,32767,32767,32767,32767,32767
2555131191,32767,32767,32767,32767,-62,32767,32767
2555135192,32767,32767,32767,32767,32767,-52,32767
2555139191,32767,32767,32767,32767,32767,32767,32767
2555143193,32767,32767,32767,32767,-64,32767,32767
2555147199,32767,32767,32767,32767,32767,32767,32767
2555151201,32767,32767,32767,32767,-43,32767,32767
2555155199,32767,32767,32767,32767,32767,32767,32767
2555159198,32767,32767,32767,32767,32767,-67,32767
2555163197,32767,32767,-23,32767,32767,32767,32767
2555167197,32767,32767,32767,32767,32767,32767,32767
2555171192,32767,32767,32767,32767,32767,32767,32767
2555175192,32767,32767,32767,32767,-62,32767,32767
2555179196,32767,32767,32767,32767,32767,32767,32767
2555183191,32767,32767,32767,32767,-40,-67,32767
2555187198,32767,32767,32767,32767,32767,32767,32767
2555191191,32767,32767,32767,32767,32767,32767,32767
2555195193,32767,32767,32767,32767,-48,32767,32767
2555199192,32767,32767,32767,32767,32767,32767,32767
2555203191,32767,32767,32767,32767,32767,-51,32767
2555207199,32767,32767,32767,32767,32767,32767,32767
2555211194,32767,32767,32767,32767,32767,32767,32767
2555215192,32767,32767,32767,32767,-51,32767,32767
2555219208,32767,32767,32767,32767,32767,32767,32767
2555223194,32767,32767,32767,32767,32767,32767,32767
2555227198,32767,32767,32767,32767,-70,-70,32767
2555231198,32767,32767,32767,32767,32767,32767,32767
2555235191,32767,32767,32767,32767,-40,32767,32767
2555239192,32767,32767,32767,32767,32767,32767,32767
2555243192,32767,32767,32767,32767,32767,32767,32767
2555247199,32767,32767,32767,32767,32767,32767,32767
2555251205,32767,32767,32767,32767,32767,-83,32767
2555256001,32767,32767,32767,32767,-49,32767,32767
2555259990,32767,32767,32767,32767,32767,32767,32767
2555263990,32767,32767,32767,32767,32767,32767,32767
2555267990,32767,32767,32767,32767,-59,32767,32767
2555271990,32767,32767,32767,32767,32767,-64,32767
2555275990,32767,32767,32767,32767,32767,32767,32767
2555279990,32767,32767,32767,32767,-66,32767,32767
2555284001,32767,32767,32767,32767,32767,32767,32767
2555287989,32767,32767,32767,32767,32767,32767,32767
2555291990,32767,32767,32767,32767,32767,-50,32767
2555295990,32767,32767,32767,32767,32767,32767,32767
2555299990,32767,32767,32767,32767,-69,32767,32767
2555303990,32767,32767,32767,32767,32767,32767,32767
2555307990,32767,32767,32767,32767,32767,32767,32767
2555312002,32767,32767,32767,32767,-66,32767,32767
2555315990,32767,32767,32767,32767,32767,-70,32767
2555319990,32767,32767,32767,32767,-50,32767,32767
2555323990,32767,32767,32767,32767,32767,32767,32767
2555327990,32767,32767,32767,32767,32767,32767,32767
2555331990,32767,32767,32767,32767,32767,32767,32767
2555335990,32767,32767,32767,32767,32767,32767,32767
2555340002,32767,32767,32767,32767,32767,-76,32767
2555343990,32767,32767,32767,32767,-67,32767,32767
2555347989,32767,32767,32767,32767,32767,32767,32767
2555351990,32767,32767,32767,32767,-45,32767,32767
2555355989,32767,32767,32767,32767,32767,32767,32767
2555359990,32767,32767,32767,32767,32767,-50,32767
2555363990,32767,32767,32767,32767,-60,32767,32767
2555368001,32767,32767,-65,32767,32767,32767,32767
2555371990,32767,32767,32767,32767,32767,32767,32767
2555375990,32767,32767,32767,32767,32767,32767,32767
2555379990,32767,32767,32767,32767,32767,32767,32767
2555383989,32767,32767,32767,32767,32767,-66,32767
2555387991,32767,32767,32767,32767,-74,32767,32767
2555391990,32767,32767,32767,32767,32767,32767,32767
2555396002,32767,32767,32767,32767,-60,32767,32767
2555399990,32767,32767,32767,32767,32767,32767,32767
2555403990,32767,32767,32767,32767,32767,32767,32767
2555407990,32767,32767,32767,32767,-67,-67,32767
2555411990,32767,32767,32767,32767,32767,32767,32767
2555415990,32767,32767,32767,32767,32767,32767,32767
2555419990,32767,32767,32767,32767,32767,32767,32767
2555424002,32767,32767,32767,32767,32767,32767,32767
2555427990,32767,32767,32767,32767,-50,32767,32767
2555431990,32767,32767,32767,32767,32767,-60,32767
2555435990,32767,32767,32767,32767,32767,32767,32767
2555439990,32767,32767,32767,32767,-60,32767,32767
2555443990,32767,32767,32767,32767,32767,32767,32767
2555447990,32767,32767,32767,32767,32767,32767,32767
2555452002,32767,32767,32767,32767,-70,32767,32767
2555455989,32767,32767,32767,32767,32767,-65,32767
2555459990,32767,32767,32767,32767,32767,32767,32767
2555463990,32767,32767,32767,32767,32767,32767,32767
2555467990,32767,32767,32767,32767,32767,32767,32767
2555471990,32767,32767,32767,32767,32767,32767,32767
2555475990,32767,32767,32767,32767,-75,32767,32767
2555480002,32767,32767,32767,32767,32767,-62,32767
2555483990,32767,32767,32767,32767,-60,32767,32767
2555487989,32767,32767,32767,32767,32767,32767,32767
2555491990,32767,32767,32767,32767,32767,32767,32767
2555495990,32767,32767,32767,32767,-65,32767,32767
2555499990,32767,32767,32767,32767,32767,-59,32767
2555503990,32767,32767,32767,32767,32767,32767,32767
2555508002,32767,32767,32767,32767,32767,32767,32767
2555511990,32767,32767,32767,32767,32767,32767,32767
2555515990,32767,32767,32767,32767,-50,32767,32767
2555519990,32767,32767,32767,32767,32767,32767,32767
2555523990,32767,32767,32767,32767,32767,-74,32767
2555527990,32767,32767,32767,32767,-63,32767,32767
2555531989,32767,32767,32767,32767,32767,32767,32767
2555536001,32767,32767,32767,32767,-48,32767,32767
2555539989,32767,32767,32767,32767,32767,32767,32767
2555543990,32767,32767,32767,32767,32767,32767,32767
2555547990,32767,32767,32767,32767,32767,-88,32767
2555551990,32767,32767,32767,32767,32767,32767,32767
2555555990,32767,32767,32767,32767,32767,32767,32767
2555559990,32767,32767,32767,32767,-61,32767,32767
2555564002,32767,32767,32767,32767,32767,32767,32767
2555567997,32767,32767,-59,32767,32767,-66,32767
2555571990,32767,32767,32767,32767,-74,32767,32767
2555575989,32767,32767,32767,32767,32767,32767,32767
2555579990,32767,32767,32767,32767,-46,32767,32767
2555583989,32767,32767,32767,32767,32767,32767,32767
2555587996,32767,32767,32767,32767,32767,32767,32767
2555592002,32767,32767,32767,32767,32767,-89,32767
2555595989,32767,32767,32767,32767,32767,32767,32767
2555599989,32767,32767,32767,32767,-48,32767,32767
2555603990,32767,32767,32767,32767,32767,32767,32767
2555607996,32767,32767,32767,32767,32767,32767,32767
2555611990,32767,32767,32767,32767,-60,-59,32767
2555615990,32767,32767,32767,32767,32767,32767,32767
2555620001,32767,32767,32767,32767,32767,32767,32767
2555623990,32767,32767,32767,32767,-53,32767,32767
2555627996,32767,32767,32767,32767,32767,32767,32767
2555631990,32767,32767,32767,32767,32767,32767,32767
2555635990,32767,32767,32767,32767,32767,-74,32767
2555639990,32767,32767,32767,32767,32767,32767,32767
2555643990,32767,32767,32767,32767,-48,32767,32767
2555648797,32767,32767,32767,32767,32767,32767,32767
2555652796,32767,32767,32767,32767,32767,32767,32767
2555656796,32767,32767,32767,32767,-64,-64,32767
2555660796,32767,32767,32767,32767,32767,32767,32767
2555664796,32767,32767,32767,32767,-46,32767,32767
2555668795,32767,32767,32767,32767,32767,32767,32767
2555672796,32767,32767,32767,32767,32767,32767,32767
2555676796,32767,32767,32767,32767,32767,32767,32767
2555680796,32767,32767,32767,32767,32767,-87,32767
2555684796,32767,32767,32767,32767,32767,32767,32767
2555688796,32767,32767,32767,32767,-60,32767,32767
2555692796,32767,32767,32767,32767,32767,32767,32767
2555696796,32767,32767,32767,32767,-47,32767,32767
2555700796,32767,32767,32767,32767,32767,32767,32767
2555704796,32767,32767,32767,32767,32767,-87,32767
2555708796,32767,32767,32767,32767,-56,32767,32767
2555712796,32767,32767,32767,32767,32767,32767,32767
2555716796,32767,32767,32767,32767,32767,32767,32767
2555720795,32767,32767,32767,32767,32767,32767,32767
2555724796,32767,32767,32767,32767,32767,32767,32767
2555728796,32767,32767,32767,32767,-47,-87,32767
2555732796,32767,32767,32767,32767,32767,32767,32767
2555736796,32767,32767,32767,32767,32767,32767,32767
2555740795,32767,32767,32767,32767,-67,32767,32767
2555744772,32767,32767,32767,32767,32767,32767,32767
2555748795,32767,32767,32767,32767,-47,32767,32767
2555752796,32767,32767,32767,32767,32767,-87,32767
2555756797,32767,32767,32767,32767,32767,32767,32767
2555760796,32767,32767,32767,32767,32767,32767,32767
2555764796,32767,32767,32767,32767,32767,32767,32767
2555768796,32767,32767,-95,32767,32767,32767,32767
2555772796,32767,32767,32767,32767,-74,32767,32767
2555776795,32767,32767,32767,32767,32767,-87,32767
2555780795,32767,32767,32767,32767,-47,32767,32767
2555784806,32767,32767,32767,32767,32767,32767,32767
2555788795,32767,32767,32767,32767,32767,32767,32767
2555792795,32767,32767,32767,32767,-66,32767,32767
2555796806,32767,32767,32767,32767,32767,32767,32767
2555800795,32767,32767,32767,32767,32767,-87,32767
2555804797,32767,32767,32767,32767,32767,32767,32767
2555808766,32767,32767,32767,32767,32767,32767,32767
2555812796,32767,32767,32767,32767,-53,32767,32767
2555816796,32767,32767,32767,32767,32767,32767,32767
2555820796,32767,32767,32767,32767,32767,-58,32767
2555824795,32767,32767,32767,32767,-54,32767,32767
2555828797,32767,32767,32767,32767,32767,32767,32767
2555832796,32767,32767,32767,32767,32767,32767,32767
2555836796,32767,32767,32767,32767,-63,32767,32767
2555840796,32767,32767,32767,32767,32767,32767,32767
2555844796,32767,32767,32767,32767,32767,-68,32767
2555848796,32767,32767,32767,32767,32767,32767,32767
2555852796,32767,32767,32767,32767,32767,32767,32767
2555856796,32767,32767,32767,32767,-44,32767,32767
2555860796,32767,32767,32767,32767,32767,32767,32767
2555864797,32767,32767,32767,32767,32767,32767,32767
2555868796,32767,32767,32767,32767,-58,-87,32767
2555872796,32767,32767,32767,32767,32767,32767,32767
2555876796,32767,32767,32767,32767,32767,32767,32767
2555880796,32767,32767,32767,32767,-64,32767,32767
2555884796,32767,32767,32767,32767,32767,32767,32767
2555888797,32767,32767,32767,32767,32767,-65,32767
2555892796,32767,32767,32767,32767,32767,32767,32767
2555896795,32767,32767,32767,32767,32767,32767,32767
2555900796,32767,32767,32767,32767,-44,32767,32767
2555904796,32767,32767,32767,32767,32767,32767,32767
2555908796,32767,32767,32767,32767,32767,32767,32767
2555912796,32767,32767,32767,32767,-63,-87,32767
2555916796,32767,32767,32767,32767,32767,32767,32767
2555920796,32767,32767,32767,32767,32767,32767,32767
2555924796,32767,32767,32767,32767,-74,32767,32767
2555928795,32767,32767,32767,32767,32767,32767,32767
2555932805,32767,32767,32767,32767,32767,32767,32767
2555936806,32767,32767,32767,32767,32767,-88,32767
2555940768,32767,32767,32767,32767,32767,32767,32767
2555944768,32767,32767,32767,32767,-56,32767,32767
2555948768,32767,32767,32767,32767,32767,32767,32767
2555952770,32767,32767,32767,32767,32767,32767,32767
2555956768,32767,32767,32767,32767,-68,32767,32767
2555960768,32767,32767,32767,32767,32767,-87,32767
2555964769,32767,32767,32767,32767,32767,32767,32767
2555968768,32767,32767,-96,32767,-63,32767,32767
2555972768,32767,32767,32767,32767,32767,32767,32767
2555976768,32767,32767,32767,32767,32767,32767,32767
2555980768,32767,32767,32767,32767,32767,-56,32767
2555984767,32767,32767,32767,32767,32767,32767,32767
2555988768,32767,32767,32767,32767,-47,32767,32767
2555992768,32767,32767,32767,32767,32767,32767,32767
2555996779,32767,32767,32767,32767,32767,32767,32767
2556000768,32767,32767,32767,32767,-67,32767,32767
2556004767,32767,32767,32767,32767,32767,-68,32767
2556008768,32767,32767,32767,32767,-47,32767,32767
2556012768,32767,32767,32767,32767,32767,32767,32767
2556016768,32767,32767,32767,32767,32767,32767,32767
2556020768,32767,32767,32767,32767,32767,32767,32767
2556024768,32767,32767,32767,32767,32767,32767,32767
2556028768,32767,32767,32767,32767,32767,-87,32767
2556032768,32767,32767,32767,32767,-64,32767,32767
2556036769,32767,32767,32767,32767,32767,32767,32767
2556041596,32767,32767,32767,32767,32767,32767,32767
2556045596,32767,32767,32767,32767,-82,32767,32767
2556049602,32767,32767,32767,32767,32767,-66,32767
2556053596,32767,32767,32767,32767,-66,32767,32767
2556057567,32767,32767,32767,32767,32767,32767,32767
2556061596,32767,32767,32767,32767,32767,32767,32767
2556065596,32767,32767,32767,32767,32767,32767,32767
2556069601,32767,32767,32767,32767,32767,32767,32767
2556073595,32767,32767,32767,32767,32767,-64,32767
2556077595,32767,32767,32767,32767,-74,32767,32767
2556081596,32767,32767,32767,32767,32767,32767,32767
2556085567,32767,32767,32767,32767,-55,32767,32767
2556089602,32767,32767,32767,32767,32767,32767,32767
2556093596,32767,32767,32767,32767,32767,32767,32767
2556097596,32767,32767,32767,32767,-67,-66,32767
2556101595,32767,32767,32767,32767,32767,32767,32767
2556105596,32767,32767,32767,32767,32767,32767,32767
2556109602,32767,32767,32767,32767,32767,32767,32767
2556113567,32767,32767,32767,32767,32767,32767,32767
2556117596,32767,32767,32767,32767,-55,-55,32767
2556121596,32767,32767,32767,32767,32767,32767,32767
2556125596,32767,32767,32767,32767,32767,32767,32767
2556129602,32767,32767,32767,32767,-63,32767,32767
2556133596,32767,32767,32767,32767,32767,32767,32767
2556137596,32767,32767,32767,32767,32767,32767,32767
2556141567,32767,32767,32767,32767,-74,-74,32767
2556145595,32767,32767,32767,32767,32767,32767,32767
2556149602,32767,32767,32767,32767,32767,32767,32767
2556153596,32767,32767,32767,32767,32767,32767,32767
2556157595,32767,32767,32767,32767,32767,32767,32767
2556161596,32767,32767,32767,32767,-64,32767,32767
2556165595,32767,32767,32767,32767,32767,-86,32767
2556169575,32767,32767,32767,32767,-45,32767,32767
2556173596,32767,32767,-55,32767,32767,32767,32767
2556177596,32767,32767,32767,32767,32767,32767,32767
2556181596,32767,32767,32767,32767,-55,32767,32767
2556185598,32767,32767,32767,32767,32767,-66,32767
2556189602,32767,32767,32767,32767,32767,32767,32767
2556193596,32767,32767,32767,32767,32767,32767,32767
2556197567,32767,32767,32767,32767,32767,32767,32767
2556201596,32767,32767,32767,32767,32767,32767,32767
2556205596,32767,32767,32767,32767,-75,-55,32767
2556209595,32767,32767,32767,32767,32767,32767,32767
2556213596,32767,32767,32767,32767,-46,32767,32767
2556217598,32767,32767,32767,32767,32767,32767,32767
2556221596,32767,32767,32767,32767,32767,32767,32767
2556225567,32767,32767,32767,32767,-55,32767,32767
2556229596,32767,32767,32767,32767,32767,-74,32767
2556233596,32767,32767,32767,32767,32767,32767,32767
2556237596,32767,32767,32767,32767,32767,32767,32767
2556241595,32767,32767,32767,32767,32767,32767,32767
2556245595,32767,32767,32767,32767,-45,32767,32767
2556249596,32767,32767,32767,32767,32767,32767,32767
2556253567,32767,32767,32767,32767,32767,-86,32767
2556257596,32767,32767,32767,32767,-55,32767,32767
2556261602,32767,32767,32767,32767,32767,32767,32767
2556265596,32767,32767,32767,32767,32767,32767,32767
2556269595,32767,32767,32767,32767,-66,32767,32767
2556273594,32767,32767,32767,32767,32767,-54,32767
2556277596,32767,32767,32767,32767,32767,32767,32767
2556281573,32767,32767,32767,32767,32767,32767,32767
2556285596,32767,32767,32767,32767,32767,32767,32767
2556289596,32767,32767,32767,32767,-58,32767,32767
2556293596,32767,32767,32767,32767,32767,32767,32767
2556297596,32767,32767,32767,32767,32767,-66,32767
2556301602,32767,32767,32767,32767,-75,32767,32767
2556305595,32767,32767,32767,32767,32767,32767,32767
2556309567,32767,32767,32767,32767,-43,32767,32767
2556313587,32767,32767,32767,32767,32767,32767,32767
2556317596,32767,32767,32767,32767,32767,32767,32767
2556321602,32767,32767,32767,32767,32767,-87,32767
2556325596,32767,32767,32767,32767,32767,32767,32767
2556329596,32767,32767,32767,32767,32767,32767,32767
2556333596,32767,32767,32767,32767,-74,32767,32767
2556337566,32767,32767,32767,32767,32767,32767,32767
2556341596,32767,32767,32767,32767,-45,32767,32767
2556345596,32767,32767,32767,32767,32767,-85,32767
2556349596,32767,32767,32767,32767,32767,32767,32767
2556353596,32767,32767,32767,32767,-55,32767,32767
2556357595,32767,32767,32767,32767,32767,32767,32767
2556361601,32767,32767,32767,32767,32767,32767,32767
2556365567,32767,32767,32767,32767,32767,-65,32767
2556369595,32767,32767,-63,32767,32767,32767,32767
2556373596,32767,32767,32767,32767,32767,32767,32767
2556377595,32767,32767,32767,32767,-60,32767,32767
2556381595,32767,32767,32767,32767,32767,32767,32767
2556385608,32767,32767,32767,32767,-47,32767,32767
2556389600,32767,32767,32767,32767,32767,-86,32767
2556393567,32767,32767,32767,32767,32767,32767,32767
2556397596,32767,32767,32767,32767,-55,32767,32767
2556401596,32767,32767,32767,32767,32767,32767,32767
2556405597,32767,32767,32767,32767,32767,32767,32767
2556409598,32767,32767,32767,32767,32767,-65,32767
2556413596,32767,32767,32767,32767,32767,32767,32767
2556417597,32767,32767,32767,32767,32767,32767,32767
2556421567,32767,32767,32767,32767,-74,32767,32767
2556425596,32767,32767,32767,32767,32767,32767,32767
2556430396,32767,32767,32767,32767,-63,32767,32767
2556434390,32767,32767,32767,32767,32767,-63,32767
2556438390,32767,32767,32767,32767,32767,32767,32767
2556442390,32767,32767,32767,32767,-74,32767,32767
2556446388,32767,32767,32767,32767,32767,32767,32767
2556450396,32767,32767,32767,32767,32767,32767,32767
2556454390,32767,32767,32767,32767,32767,-54,32767
2556458390,32767,32767,32767,32767,32767,32767,32767
2556462390,32767,32767,32767,32767,-54,32767,32767
2556466390,32767,32767,32767,32767,32767,32767,32767
2556470396,32767,32767,32767,32767,32767,32767,32767
2556474390,32767,32767,32767,32767,-74,32767,32767
2556478389,32767,32767,32767,32767,32767,-63,32767
2556482390,32767,32767,32767,32767,-44,32767,32767
2556486389,32767,32767,32767,32767,32767,32767,32767
2556490396,32767,32767,32767,32767,32767,32767,32767
2556494389,32767,32767,32767,32767,32767,32767,32767
2556498389,32767,32767,32767,32767,32767,32767,32767
2556502390,32767,32767,32767,32767,-44,-83,32767
2556506390,32767,32767,32767,32767,32767,32767,32767
2556510396,32767,32767,32767,32767,32767,32767,32767
2556514390,32767,32767,32767,32767,-51,32767,32767
2556518390,32767,32767,32767,32767,32767,32767,32767
2556522390,32767,32767,32767,32767,32767,-54,32767
2556526390,32767,32767,32767,32767,-63,32767,32767
2556530390,32767,32767,32767,32767,32767,32767,32767
2556534390,32767,32767,32767,32767,32767,32767,32767
2556538389,32767,32767,32767,32767,32767,32767,32767
2556542388,32767,32767,32767,32767,32767,32767,32767
2556546390,32767,32767,32767,32767,-43,-74,32767
2556550390,32767,32767,32767,32767,32767,32767,32767
2556554390,32767,32767,32767,32767,32767,32767,32767
2556558390,32767,32767,32767,32767,-50,32767,32767
2556562390,32767,32767,32767,32767,32767,32767,32767
2556566390,32767,32767,-53,32767,32767,32767,32767
2556570390,32767,32767,32767,32767,-63,-94,32767
2556574390,32767,32767,32767,32767,32767,32767,32767
2556578390,32767,32767,32767,32767,32767,32767,32767
2556582390,32767,32767,32767,32767,32767,32767,32767
2556586390,32767,32767,32767,32767,32767,32767,32767
2556590390,32767,32767,32767,32767,32767,-62,32767
2556594390,32767,32767,32767,32767,-74,32767,32767
2556598390,32767,32767,32767,32767,32767,32767,32767
2556602390,32767,32767,32767,32767,-53,32767,32767
2556606390,32767,32767,32767,32767,32767,32767,32767
2556610390,32767,32767,32767,32767,32767,32767,32767
2556614399,32767,32767,32767,32767,-63,-62,32767
2556618390,32767,32767,32767,32767,32767,32767,32767
2556622390,32767,32767,32767,32767,32767,32767,32767
2556626389,32767,32767,32767,32767,32767,32767,32767
2556630399,32767,32767,32767,32767,32767,32767,32767
2556634390,32767,32767,32767,32767,-44,32767,32767
2556638392,32767,32767,32767,32767,32767,-62,32767
2556642389,32767,32767,32767,32767,32767,32767,32767
2556646389,32767,32767,32767,32767,-54,32767,32767
2556650390,32767,32767,32767,32767,32767,32767,32767
2556654390,32767,32767,32767,32767,32767,32767,32767
2556658390,32767,32767,32767,32767,-63,32767,32767
2556662392,32767,32767,32767,32767,32767,-66,32767
2556666390,32767,32767,32767,32767,32767,32767,32767
2556670390,32767,32767,32767,32767,32767,32767,32767
2556674390,32767,32767,32767,32767,32767,32767,32767
2556678390,32767,32767,32767,32767,32767,32767,32767
2556682390,32767,32767,32767,32767,-74,-53,32767
2556686390,32767,32767,32767,32767,32767,32767,32767
2556690390,32767,32767,32767,32767,-54,32767,32767
2556694402,32767,32767,32767,32767,32767,32767,32767
2556698390,32767,32767,32767,32767,32767,32767,32767
2556702390,32767,32767,32767,32767,-63,32767,32767
2556706390,32767,32767,32767,32767,32767,-72,32767
2556710390,32767,32767,32767,32767,32767,32767,32767
2556714390,32767,32767,32767,32767,32767,32767,32767
2556718389,32767,32767,32767,32767,32767,32767,32767
2556722390,32767,32767,32767,32767,-43,32767,32767
2556726390,32767,32767,32767,32767,32767,-63,32767
2556730390,32767,32767,32767,32767,32767,32767,32767
2556734390,32767,32767,32767,32767,-54,32767,32767
2556738390,32767,32767,32767,32767,32767,32767,32767
2556742390,32767,32767,32767,32767,32767,32767,32767
2556746391,32767,32767,32767,32767,-63,32767,32767
2556750401,32767,32767,32767,32767,32767,-85,32767
2556754390,32767,32767,32767,32767,32767,32767,32767
2556758389,32767,32767,32767,32767,32767,32767,32767
2556762389,32767,32767,-53,32767,32767,32767,32767
2556766389,32767,32767,32767,32767,32767,32767,32767
2556770389,32767,32767,32767,32767,-73,-54,32767
2556774389,32767,32767,32767,32767,32767,32767,32767
2556778389,32767,32767,32767,32767,-53,32767,32767
2556782389,32767,32767,32767,32767,32767,32767,32767
2556787171,32767,32767,32767,32767,32767,32767,32767
2556791171,32767,32767,32767,32767,-71,32767,32767
2556795171,32767,32767,32767,32767,32767,-81,32767
2556799172,32767,32767,32767,32767,32767,32767,32767
2556803174,32767,32767,32767,32767,32767,32767,32767
2556807171,32767,32767,32767,32767,32767,32767,32767
2556811171,32767,32767,32767,32767,-62,32767,32767
2556815172,32767,32767,32767,32767,32767,-62,32767
2556819201,32767,32767,32767,32767,32767,32767,32767
2556823171,32767,32767,32767,32767,-58,32767,32767
2556827171,32767,32767,32767,32767,32767,32767,32767
2556831171,32767,32767,32767,32767,-41,32767,32767
2556835171,32767,32767,32767,32767,32767,32767,32767
2556839174,32767,32767,32767,32767,32767,-65,32767
2556843173,32767,32767,32767,32767,32767,32767,32767
2556847171,32767,32767,32767,32767,32767,32767,32767
2556851171,32767,32767,32767,32767,32767,32767,32767
2556855171,32767,32767,32767,32767,-64,32767,32767
2556859180,32767,32767,32767,32767,32767,32767,32767
2556863171,32767,32767,32767,32767,-52,-81,32767
2556867171,32767,32767,32767,32767,32767,32767,32767
2556871171,32767,32767,32767,32767,32767,32767,32767
2556875171,32767,32767,32767,32767,-58,32767,32767
2556879179,32767,32767,32767,32767,32767,32767,32767
2556883171,32767,32767,32767,32767,32767,-62,32767
2556887171,32767,32767,32767,32767,32767,32767,32767
2556891171,32767,32767,32767,32767,32767,32767,32767
2556895171,32767,32767,32767,32767,32767,32767,32767
2556899171,32767,32767,32767,32767,-74,32767,32767
2556903172,32767,32767,32767,32767,32767,32767,32767
2556907171,32767,32767,32767,32767,-52,-82,32767
2556911171,32767,32767,32767,32767,32767,32767,32767
2556915171,32767,32767,32767,32767,32767,32767,32767
2556919171,32767,32767,32767,32767,-58,32767,32767
2556923171,32767,32767,32767,32767,32767,32767,32767
2556927171,32767,32767,32767,32767,32767,-62,32767
2556931171,32767,32767,32767,32767,32767,32767,32767
2556935172,32767,32767,32767,32767,32767,32767,32767
2556939171,32767,32767,32767,32767,32767,32767,32767
2556943171,32767,32767,32767,32767,-64,32767,32767
2556947186,32767,32767,32767,32767,32767,32767,32767
2556951180,32767,32767,32767,32767,-40,-64,32767
2556955178,32767,32767,32767,32767,32767,32767,32767
2556959175,32767,32767,32767,32767,32767,32767,32767
2556963171,32767,32767,32767,32767,-48,32767,32767
2556967171,32767,32767,-51,32767,32767,32767,32767
2556971171,32767,32767,32767,32767,32767,-51,32767
2556975172,32767,32767,32767,32767,32767,32767,32767
2556979171,32767,32767,32767,32767,32767,32767,32767
2556983171,32767,32767,32767,32767,32767,32767,32767
2556987171,32767,32767,32767,32767,-75,32767,32767
2556991174,32767,32767,32767,32767,32767,32767,32767
2556995172,32767,32767,32767,32767,-52,-82,32767
2556999171,32767,32767,32767,32767,32767,32767,32767
2557003171,32767,32767,32767,32767,32767,32767,32767
2557007180,32767,32767,32767,32767,-59,32767,32767
2557011171,32767,32767,32767,32767,32767,32767,32767
2557015171,32767,32767,32767,32767,32767,-61,32767
2557019171,32767,32767,32767,32767,32767,32767,32767
2557023171,32767,32767,32767,32767,32767,32767,32767
2557027171,32767,32767,32767,32767,32767,32767,32767
2557031171,32767,32767,32767,32767,-56,32767,32767
2557035185,32767,32767,32767,32767,32767,32767,32767
2557039171,32767,32767,32767,32767,-40,-62,32767
2557043171,32767,32767,32767,32767,32767,32767,32767
2557047171,32767,32767,32767,32767,32767,32767,32767
2557051174,32767,32767,32767,32767,-48,32767,32767
2557055171,32767,32767,32767,32767,32767,32767,32767
2557059171,32767,32767,32767,32767,32767,32767,32767
2557063171,32767,32767,32767,32767,32767,-92,32767
2557067172,32767,32767,32767,32767,32767,32767,32767
2557071168,32767,32767,32767,32767,-42,32767,32767
2557075180,32767,32767,32767,32767,32767,32767,32767
2557079176,32767,32767,32767,32767,32767,32767,32767
2557083171,32767,32767,32767,32767,-61,-60,32767
2557087171,32767,32767,32767,32767,32767,32767,32767
2557091171,32767,32767,32767,32767,32767,32767,32767
2557095171,32767,32767,32767,32767,-63,32767,32767
2557099170,32767,32767,32767,32767,32767,32767,32767
2557103171,32767,32767,32767,32767,32767,32767,32767
2557107171,32767,32767,32767,32767,32767,-81,32767
2557111171,32767,32767,32767,32767,32767,32767,32767
2557115171,32767,32767,32767,32767,-52,32767,32767
2557119183,32767,32767,32767,32767,32767,32767,32767
2557123174,32767,32767,32767,32767,32767,32767,32767
2557127171,32767,32767,32767,32767,-62,-61,32767
2557131171,32767,32767,32767,32767,32767,32767,32767
2557135171,32767,32767,32767,32767,32767,32767,32767
2557139171,32767,32767,32767,32767,-71,32767,32767
2557143177,32767,32767,32767,32767,32767,32767,32767
2557147171,32767,32767,32767,32767,32767,32767,32767
2557151201,32767,32767,32767,32767,32767,-82,32767
2557155199,32767,32767,32767,32767,32767,32767,32767
2557159198,32767,32767,32767,32767,-52,32767,32767
2557163199,32767,32767,32767,32767,32767,32767,32767
2557167184,32767,32767,-61,32767,32767,32767,32767
2557171191,32767,32767,32767,32767,-62,-61,32767
2557175192,32767,32767,32767,32767,32767,32767,32767
