timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
2562454390,-0.11637825,-0.14468077,-0.036370102,4000,0,-7.7404323,3.8998034,-10.7048235,4000
2562458390,0.06874434,0.43563023,-0.0014168433,4000,0,4.2049747,0.04943825,-10.048521,4000
2562462396,0.11789335,-0.2634141,-0.051252674,4006,0,3.6805427,-1.4815763,-10.263444,4006
2562466390,-0.13373719,-0.15477917,-0.037634756,3994,0,-7.2869716,4.6012707,-10.235947,3994
2562470389,0.08453098,0.43853527,-0.0013580678,3999,0,3.5322871,-0.6358,-10.248544,3999
2562474390,0.15869677,-0.2022932,-0.049616467,4001,0,4.35094,-2.6394124,-10.2656975,4001
2562478390,-0.15934125,-0.20762233,-0.040169295,4000,0,-7.965649,5.7159376,-10.003252,4000
2562482394,0.08912058,0.41556084,-0.005443244,4004,0,3.1829097,-0.16494974,-11.092187,4004
2562486389,0.15201735,-0.18782647,-0.05339895,3995,0,4.3972397,-3.3133528,-10.1135435,3995
2562490390,-0.15658525,-0.15902999,-0.03678716,4001,0,-5.9591894,5.487575,-8.942644,4001
2562494390,0.0863746,0.38284186,-0.003983149,4000,0,2.0307364,-0.015627371,-12.462319,4000
2562498390,0.18003836,-0.1497566,-0.054096326,4000,0,3.7137854,-3.0599265,-9.272415,4000
2562502396,-0.15471277,-0.1547493,-0.036304135,4006,0,-5.2476597,5.1974044,-9.75603,4006
2562506390,0.07245816,0.34351343,-0.0043764533,3994,0,1.4732314,1.3846838,-11.663638,3994
2562510390,0.21340284,-0.12669644,-0.05555909,4000,0,3.5031252,-4.3798647,-9.540616,4000
2562514388,-0.16205068,-0.119319536,-0.037024397,3998,0,-5.1397867,4.9360757,-9.924368,3998
2562518390,0.05304979,0.31002855,-0.0034687535,4002,0,2.1577444,1.564674,-10.8578,4002
2562522395,0.25414008,-0.10840443,-0.057450783,4005,0,2.5820189,-5.10165,-9.230255,4005
2562526389,-0.16415212,-0.080097795,-0.03695572,3994,0,-4.10296,4.9688983,-10.549547,3994
2562530389,0.037498,0.27880874,-0.003997838,4000,0,1.3356597,1.8363416,-10.716641,4000
2562534389,0.28534928,-0.12582608,-0.05932531,4000,0,1.5542736,-3.7376773,-10.085102,4000
2562538390,-0.15272465,-0.03525429,-0.0429903,4001,0,-4.1200066,2.841001,-8.514102,4001
2562542389,0.0018154993,0.26322636,-0.005401645,3999,0,3.1440039,2.3525667,-8.824513,3999
2562546402,0.2985749,-0.15427065,-0.06005205,4013,0,0.8332276,-4.817374,-10.7346115,4013
2562550389,-0.1414753,0.06768007,-0.037611473,3987,0,-3.6070035,2.9075084,-9.239282,3987
2562554389,-0.034289017,0.22042282,-0.010355406,4000,0,4.5081716,3.1001132,-8.893931,4000
2562558388,0.28044686,-0.20393923,-0.06300125,3999,0,0.020460606,-4.1454034,-10.988206,3999
2562562390,-0.10997199,0.15633933,-0.040440768,4002,0,-3.3890977,1.0798278,-9.0686,4002
2562566390,-0.09588761,0.20488404,-0.014932369,4000,0,5.3759437,3.54382,-8.180164,4000
2562570389,0.27302045,-0.25984627,-0.0631436,3999,0,-1.7605102,-3.6436932,-11.701523,3999
2562574390,-0.083502546,0.1725577,-0.04235719,4001,0,-5.047249,1.6574246,-9.736288,4001
2562578390,-0.1315125,0.18510759,-0.012529069,4000,0,6.979054,2.9125893,-7.310968,4000
2562582389,0.24183859,-0.31545633,-0.057857163,3999,0,-1.7483002,-2.624217,-11.421851,3999
2562586390,-0.06637978,0.26745352,-0.032458857,4001,0,-4.47092,0.7811864,-9.252512,4001
2562590389,-0.16349167,0.21750876,-0.007528059,3999,0,7.0795937,2.9673362,-7.79006,3999
2562594390,0.21871684,-0.39196175,-0.05447241,4001,0,-3.2211266,-2.1193762,-10.194594,4001
2562598391,-0.03734285,0.28919038,-0.028614825,4001,0,-5.4011097,1.1563401,-10.155353,4001
2562602390,-0.18101144,0.32773292,-0.0050585903,3999,0,8.71935,1.9718385,-7.182334,3999
2562606389,0.17913128,-0.47458717,-0.055401564,3999,0,-3.8080447,-0.60211843,-10.916123,3999
2562610389,0.011915536,0.29317033,-0.027377794,4000,0,-5.7590647,-0.92352116,-10.824944,4000
2562614389,-0.16681416,0.31582227,-0.011158812,4000,0,9.016983,2.6282244,-6.28477,4000
2562618390,0.15275498,-0.51624596,-0.054556567,4001,0,-3.6267982,0.7843521,-10.263062,4001
2562622390,0.036454637,0.2613049,-0.027893778,4000,0,-7.0894923,-0.6914341,-10.670196,4000
2562626390,-0.14691792,0.40517506,-0.012899144,4000,0,9.999443,0.38142458,-7.111135,4000
2562630390,0.086492576,-0.5664745,-0.054277316,4000,0,-0.79244363,1.4207381,-10.266485,4000
2562634390,0.05977608,0.20571096,-0.027737899,4000,0,-8.960384,0.043479636,-11.710346,4000
2562638390,-0.11545941,0.49206367,-0.012783623,4000,0,9.537257,0.42664033,-7.2346087,4000
2562642390,0.06273856,-0.56165385,-0.051545087,4000,0,-0.8596849,1.4391167,-9.364931,4000
2562646405,0.071906276,0.06616074,-0.028399544,4015,0,-10.147817,0.49125415,-12.347691,4015
2562650390,-0.06532726,0.53677744,-0.016552623,3985,0,8.665771,0.12360855,-7.3701825,3985
2562654390,0.03511805,-0.506326,-0.052045934,4000,0,0.47231206,0.9992165,-9.016215,4000
2562658390,0.03190718,0.03299952,-0.024030333,4000,0,-9.782799,2.006423,-11.927753,4000
2562662390,-0.019349258,0.5754807,-0.017460158,4000,0,7.907803,-0.7084614,-7.9794226,4000
2562667198,0.021590553,-0.4181606,-0.04862734,4808,0,-0.42196858,1.262101,-9.206599,4808
2562671179,0.0063385074,0.15774874,-0.017773418,3981,0,-8.766892,1.946934,-11.200976,3981
2562675199,0.026189886,0.48408833,-0.028145602,4020,0,9.56375,-1.3848822,-8.9057665,4020
2562679199,0.04538164,-0.42605805,-0.0524844,4000,0,-0.7124498,0.37889254,-8.756397,4000
2562683199,-0.05553162,0.06858043,-0.016190603,4000,0,-8.38249,3.281126,-11.023198,4000
2562687199,0.07881725,0.45000955,-0.031062303,4000,0,6.9353666,-1.4245002,-8.038007,4000
2562691216,0.076196015,-0.2902894,-0.050017685,4017,0,1.8961952,-0.35452184,-10.541067,4017
2562695199,-0.091731645,0.039856467,-0.017874844,3983,0,-5.8204517,3.488043,-9.521425,3983
2562699199,0.1245161,0.35328704,-0.036799077,4000,0,5.6868763,-2.6626787,-10.413175,4000
2562703198,0.05809646,-0.22263025,-0.05416921,3999,0,0.366404,1.0497339,-11.101052,3999
2562707200,-0.13241953,0.01018224,-0.021020552,4002,0,-4.617413,3.5455248,-9.256671,4002
2562711208,0.11706163,0.28029415,-0.04034142,4008,0,4.249926,-2.690559,-9.882109,4008
2562715198,0.0776385,-0.16755196,-0.060006622,3990,0,-0.010691141,1.2278022,-10.395868,3990
2562719199,-0.1520749,-0.003997147,-0.024127755,4001,0,-3.389333,2.1984663,-9.946225,4001
2562723208,0.10835529,0.13905044,-0.05007125,4009,0,3.7638166,-1.2767857,-11.625859,4009
2562727199,0.10696614,-0.11546067,-0.062482517,3991,0,-1.212191,1.4716157,-10.393677,3991
2562731198,-0.17617814,0.04310057,-0.0238548,3999,0,-0.94038314,1.4584929,-9.425293,3999
2562735199,0.09198729,0.01774434,-0.051404834,4001,0,2.8994508,-0.67714727,-10.190488,4001
2562739199,0.12996714,-0.08869655,-0.06192167,4000,0,-2.3459806,0.05982717,-11.709773,4000
2562743209,-0.17656967,0.09228965,-0.025688926,4010,0,-0.043851588,1.8831179,-9.531132,4010
2562747198,0.046245817,-0.08409164,-0.051330335,3989,0,2.6358066,0.5394313,-9.579092,3989
2562751218,0.16297501,-0.07825518,-0.060382012,4020,0,-3.4405,-0.9450095,-12.444687,4020
2562755210,-0.17274344,0.16303222,-0.031345446,3992,0,1.2499923,1.0445949,-7.9245358,3992
2562759204,-0.0075738817,-0.15825634,-0.05465195,3994,0,3.3215742,1.0218288,-9.94413,3994
2562763198,0.17916316,-0.09088558,-0.060839184,3994,0,-5.089097,-0.21304442,-12.103231,3994
2562767205,-0.14674792,0.26304603,-0.031571712,4007,0,1.7834934,-0.1380441,-7.9820013,4007
2562771198,-0.06784473,-0.22816442,-0.05899652,3993,0,3.682097,1.7179371,-8.697075,3993
2562775199,0.19088523,-0.12391508,-0.056897126,4001,0,-6.152974,0.020098329,-12.1346655,4001
2562779198,-0.11563338,0.3321732,-0.03942489,3999,0,3.8831139,-1.6200147,-9.628929,3999
2562783198,-0.11332502,-0.23666064,-0.060954392,4000,0,3.3720112,2.577601,-7.6121917,4000
2562787198,0.16769661,-0.1699854,-0.054200944,4000,0,-7.334948,0.32610512,-12.69512,4000
2562791198,-0.07094014,0.37734553,-0.043816086,4000,0,3.3588014,-0.90762895,-9.123922,4000
2562795199,-0.12318992,-0.19129044,-0.061482657,4001,0,5.508799,1.6404605,-7.4056635,4001
2562799202,0.10474156,-0.28625682,-0.049406163,4003,0,-8.251253,1.3767966,-11.693774,4003
2562803198,-0.020786589,0.39349735,-0.045544922,3996,0,1.978002,-1.4412135,-9.163864,3996
2562807211,-0.107080095,-0.096721254,-0.06257822,4013,0,6.9404397,-0.15079872,-8.687735,4013
2562811200,0.060717903,-0.24605232,-0.0447019,3989,0,-5.8898816,2.1778011,-11.097996,3989
2562815199,0.018737262,0.3656164,-0.047438193,3999,0,0.26741278,-1.7713519,-8.568714,3999
2562819198,-0.07624707,-0.02331953,-0.06181502,3999,0,7.0489407,-0.12825127,-8.06573,3999
2562823171,0.012114957,-0.26698127,-0.040454887,3973,0,-5.6747365,3.5401688,-10.634787,3973
2562827172,0.0454947,0.29012772,-0.050818097,4001,0,0.012986463,-1.6831149,-9.716326,4001
2562831172,-0.029966343,0.05019563,-0.06470325,4000,0,5.7332807,-0.256803,-7.9532204,4000
2562835175,-0.01817675,-0.2506446,-0.037077736,4003,0,-4.7087197,3.2322133,-10.282097,4003
2562839171,0.059643686,0.2024756,-0.052427206,3996,0,-0.1949033,-0.91196865,-10.208701,3996
2562843172,-0.0013238516,0.102946654,-0.06695015,4001,0,3.5970647,0.2191639,-9.351578,4001
2562847171,-0.018219464,-0.14482631,-0.03567334,3999,0,-2.1622272,1.5907248,-9.197515,3999
2562851178,0.046112884,0.11167132,-0.054645877,4007,0,-1.6282103,0.0077561224,-9.7919,4007
2562855171,0.045152735,0.15219165,-0.06421302,3993,0,3.4413872,-0.7614831,-10.259423,3993
2562859171,0.0025933185,-0.04251534,-0.033559155,4000,0,-0.8531266,1.2417196,-9.661161,4000
2562863181,0.020230489,0.015454811,-0.05870476,4010,0,-1.0733014,0.2463773,-9.220371,4010
2562867171,0.06251867,0.17956118,-0.06345798,3990,0,1.2831982,0.15269624,-10.2187605,3990
2562871171,0.018683776,0.07891931,-0.03250374,4000,0,0.62869895,1.4776016,-9.360548,4000
2562875172,-0.012703762,-0.06434522,-0.061000086,4001,0,-0.46521178,0.5348645,-9.537347,4001
2562879178,0.07524616,0.18651743,-0.05904446,4006,0,-1.76515,0.6378425,-10.887856,4006
2562883171,0.056670327,0.19857636,-0.031007636,3993,0,2.4621124,0.37793094,-8.66298,3993
2562887171,-0.06890939,-0.14208622,-0.06163215,4000,0,-0.3825076,1.2926441,-9.78427,4000
2562891172,0.108255774,0.16426031,-0.052074395,4001,0,-2.9245555,1.5423528,-11.835837,4001
2562895171,0.07820383,0.30058575,-0.032772485,3999,0,3.490275,-1.309955,-9.907758,3999
2562899172,-0.10698568,-0.15101923,-0.06782745,4001,0,0.9041298,1.1735792,-8.572727,4001
2562903171,0.09795232,0.06387577,-0.050528344,3999,0,-4.83107,2.6844985,-10.243718,3999
2562907171,0.10506052,0.37847847,-0.035149727,4000,0,3.683563,-1.6382279,-10.734396,4000
2562911172,-0.089522116,-0.11125446,-0.07277229,4001,0,3.0683641,-0.42297295,-8.3541355,4001
2562915171,0.047890678,0.007182349,-0.044070937,3999,0,-5.1969132,3.7717614,-11.310408,3999
2562919171,0.1501687,0.40706822,-0.039559912,4000,0,2.6028614,-2.7136366,-10.323431,4000
2562923171,-0.07207487,-0.038026083,-0.080109045,4000,0,4.074172,-0.76331294,-9.291296,4000
2562927171,-0.05058887,-0.07797183,-0.042187594,4000,0,-4.5994124,5.3712006,-10.34615,4000
2562931177,0.1829643,0.37526622,-0.041817322,4006,0,1.8974875,-2.4311047,-10.742839,4006
2562935171,-0.06528521,0.045765214,-0.08330688,3994,0,4.783964,-0.75442195,-8.795962,3994
2562939171,-0.12180909,-0.104692474,-0.0381896,4000,0,-3.4738922,4.2154264,-9.810471,4000
2562943173,0.18932875,0.23669231,-0.03934585,4002,0,-1.329313,-0.89079285,-11.386975,4002
2562947181,-0.057844374,0.11822382,-0.08115003,4008,0,3.8566525,-1.1175761,-9.308615,4008
2562951184,-0.1526678,-0.056791212,-0.029542081,4003,0,-0.98263264,3.438249,-10.208188,4003
2562955179,0.13841037,0.13177481,-0.04210526,3995,0,-1.996738,-0.1567747,-9.991291,3995
2562959171,-0.018471891,0.16892491,-0.076426245,3992,0,1.7345928,-2.4026084,-8.92591,3992
2562963180,-0.17746831,0.022021633,-0.023763103,4009,0,-0.4571637,5.050545,-10.385763,4009
2562967171,0.09455557,0.026458517,-0.04274412,3991,0,-1.4927411,-0.41861027,-9.878033,3991
2562971171,0.018120287,0.16401528,-0.08075592,4000,0,1.5397233,-4.087143,-8.637082,4000
2562975176,-0.17370798,0.12948568,-0.020369127,4005,0,0.15788065,4.134978,-9.42042,4005
2562979171,0.04848029,-0.03561124,-0.040139407,3995,0,-0.30199403,-0.704115,-9.227759,3995
2562983171,-0.031422004,0.13170408,-0.07436599,4000,0,-0.8800664,-0.40866953,-9.090857,4000
2562987171,-0.131947,0.25337687,-0.020054333,4000,0,1.9493369,1.845222,-10.703994,4000
2562991171,-0.031254392,-0.10111836,-0.044632234,4000,0,0.22586271,0.07295336,-8.889248,4000
2562995171,-0.030212842,0.097671606,-0.068109244,4000,0,-3.1474612,0.09427663,-10.663085,4000
2562999172,-0.09308887,0.34731367,-0.01510713,4001,0,2.1694148,1.3680875,-8.718258,4001
2563003171,-0.08957181,-0.13991536,-0.045174614,3999,0,0.81262386,0.62176794,-9.8057,3999
2563007171,-0.0018687149,0.046022315,-0.061499726,4000,0,-4.028374,0.85477,-10.353469,4000
2563011171,-0.08141008,0.3787825,-0.01768249,4000,0,1.8689133,-0.30187136,-10.150423,4000
2563015171,-0.094986305,-0.123674184,-0.04774084,4000,0,2.9829302,0.06401488,-8.245605,4000
2563019186,-0.038671877,-0.021249298,-0.049713783,4015,0,-5.6631293,2.9647894,-10.149497,4015
2563023171,-0.03344952,0.4009654,-0.014876642,3985,0,2.144862,-0.9709449,-9.962209,3985
2563027171,-0.078602694,-0.053536933,-0.047262654,4000,0,3.603953,-0.14058757,-9.204097,4000
2563031171,-0.09982879,-0.08111209,-0.039106585,4000,0,-4.4786096,2.7638063,-9.935368,4000
2563035171,0.019519152,0.3714305,-0.010628946,4000,0,0.06056689,-0.87399596,-11.089911,4000
2563039171,-0.05050046,0.055322528,-0.044814825,4000,0,5.1939807,-1.5866573,-9.2841425,4000
2563043172,-0.15521358,-0.10816142,-0.03357221,4001,0,-2.9366465,3.4508352,-9.954172,4001
2563047996,0.053804524,0.29336146,-0.018390302,4824,0,1.1888034,-1.526615,-10.366633,4824
2563051996,-0.04510488,0.062090084,-0.051732134,4000,0,3.7577314,-0.13334239,-8.969067,4000
2563056002,-0.18576501,-0.067575075,-0.015570905,4006,0,-2.2113004,3.6941,-11.822143,4006
2563059996,0.09909645,0.17356159,-0.017660465,3994,0,-2.2784126,0.026059525,-9.446822,3994
2563063996,0.0038598403,0.16853845,-0.049540937,4000,0,2.0626652,-2.158331,-9.939479,4000
2563068008,-0.17878607,-0.016910786,-0.014882466,4012,0,0.07618081,4.263911,-9.273404,4012
2563071996,0.09185143,0.040269546,-0.021717383,3988,0,-3.4653559,0.67288446,-11.300692,3988
2563076002,0.054774817,0.22708932,-0.050352715,4006,0,3.6021538,-4.1748037,-9.343002,4006
2563079996,-0.1459462,0.063147515,-0.0061703706,3994,0,-0.06161284,4.3537507,-8.141619,3994
2563083996,0.071383506,-0.061387435,-0.024709828,4000,0,-1.8866596,0.002307188,-10.508878,4000
2563087996,0.07901603,0.21972515,-0.050310966,4000,0,0.35329717,-1.2687274,-10.4358225,4000
2563091995,-0.08555036,0.15339477,-0.007912156,3999,0,2.3191385,2.536293,-7.589587,3999
2563095962,0.03393316,-0.11786844,-0.029362656,3967,0,-2.5176122,1.1917278,-8.65912,3967
2563100004,0.076762185,0.17948942,-0.043511964,4042,0,-1.2753333,-1.8502257,-10.902151,4042
2563104000,-0.0063122935,0.23831221,-0.008027258,3996,0,3.2531004,2.1758804,-9.927324,3996
2563108005,-0.02166899,-0.19054206,-0.030029519,4005,0,-0.22970566,-0.11252391,-8.383858,4005
2563111996,0.0871191,0.09999991,-0.036950912,3991,0,-2.9204066,0.46865207,-9.900695,3991
2563116002,0.06722754,0.3059983,-0.0062889825,4006,0,2.7835975,0.6620203,-10.4779825,4006
2563119996,-0.05200789,-0.18843935,-0.036184892,3994,0,2.1097279,0.31254038,-7.5120625,3994
2563124008,0.08843232,0.015467275,-0.033319566,4012,0,-4.857272,1.4271119,-10.84519,4012
2563127996,0.10318167,0.34681046,-0.006217006,3988,0,3.0724878,0.016675612,-10.663454,3988
2563131996,-0.046456013,-0.1491326,-0.040923517,4000,0,3.4668534,-0.28171927,-8.868162,4000
2563136002,0.009835133,-0.14938532,-0.031141989,4006,0,-4.7364697,1.6258994,-10.781046,4006
2563139996,0.16265608,0.3415227,-0.0048184586,3994,0,0.400469,0.023737835,-11.285745,3994
2563143996,-0.031367842,-0.06413963,-0.041684367,4000,0,4.7742276,-0.9474927,-8.542452,4000
2563147996,-0.04899659,-0.22653583,-0.021685965,4000,0,-3.275778,3.408607,-12.305238,4000
2563152008,0.19065489,0.28223795,-0.000821075,4012,0,-1.2713622,-0.31966773,-10.66473,4012
2563156002,0.008071549,0.019039396,-0.042613007,3994,0,5.0579433,-2.801759,-9.159402,3994
2563159996,-0.12191216,-0.285456,-0.015611645,3994,0,-2.292353,4.8470364,-9.390495,3994
2563163995,0.18153805,0.14484271,0.00088446354,3999,0,-2.1303728,0.01973332,-13.250198,3999
2563167996,0.037950803,0.085800245,-0.040383503,4001,0,5.202093,-2.6110168,-9.346108,4001
2563171996,-0.144126,-0.2686238,-0.008307729,4000,0,-1.5098889,3.3679607,-9.541405,4000
2563176002,0.1263043,-0.0036479929,0.0022447736,4006,0,-3.4002469,2.1831822,-9.565975,4006
2563180009,0.06767884,0.10774426,-0.038847014,4007,0,2.9870028,-3.9144564,-9.257254,4007
2563183996,-0.13213368,-0.20079692,-0.00409607,3987,0,0.11254405,3.9900575,-10.808755,3987
2563187995,0.09590884,-0.07056655,0.0069067096,3999,0,-2.4957557,2.1597826,-9.675413,3999
2563191996,0.0979808,0.079168625,-0.036032055,4001,0,1.9613627,-4.6336207,-9.746075,4001
2563196003,-0.092162,-0.10481814,-0.0018005094,4007,0,0.043582343,3.9265392,-9.537822,4007
2563199996,0.035666607,-0.11187812,0.009361596,3993,0,-1.1382948,1.606894,-10.365558,3993
2563203996,0.08913102,0.009419231,-0.033063035,4000,0,1.7782664,-2.8259182,-10.475505,4000
2563208007,-0.0364981,-0.014365361,0.0026281537,4011,0,-0.74371153,2.0600257,-8.345693,4011
2563211995,0.0033855985,-0.11743747,0.010676993,3988,0,0.39676604,2.044213,-8.235068,3988
2563216003,0.06493198,-0.09032089,-0.03248661,4008,0,-0.30579266,-1.433931,-9.948742,4008
2563219996,0.02230114,0.06447914,0.0007691233,3993,0,-0.5940385,1.2808766,-11.81346,3993
2563223996,-0.03263949,-0.11121582,0.0070104995,4000,0,1.784325,0.59511507,-7.2228584,4000
2563227996,0.033277232,-0.18018341,-0.029240288,4000,0,-1.5555981,-0.93542653,-9.48433,4000
2563232005,0.060268182,0.11413748,0.0039271745,4009,0,-1.8235278,1.6305996,-11.745479,4009
2563235962,-0.072517425,-0.07631764,0.0031355047,3957,0,3.901349,-0.30868682,-7.2251654,3957
2563239996,-0.011937357,-0.26179242,-0.027394392,4034,0,-2.2566035,1.2444752,-8.576992,4034
2563243996,0.0847623,0.12520987,0.007405617,4000,0,-2.0685756,0.1410099,-11.341153,4000
2563247996,-0.089503646,-0.021462468,-0.0019541653,4000,0,3.9906425,-0.2954187,-7.663892,4000
2563251997,-0.07301994,-0.32637623,-0.019402035,4001,0,-1.3495705,2.3407493,-9.667056,4001
2563256001,0.106319524,0.08797008,0.013535082,4004,0,-3.8309028,-0.58096987,-10.969255,4004
2563259996,-0.060717545,0.02212416,-0.0027222158,3995,0,4.4684243,-0.8098862,-7.1727886,3995
2563264008,-0.13991158,-0.36403015,-0.016809411,4012,0,-0.14348803,2.8739982,-8.925076,4012
2563267996,0.114480525,0.021447288,0.019029893,3988,0,-4.628851,0.17636162,-11.04746,3988
2563271996,-0.005971418,0.08764099,-0.004055068,4000,0,3.8464675,-1.791593,-9.01851,4000
2563276002,-0.15380056,-0.33809695,-0.009442061,4006,0,-0.2988829,2.8475125,-8.850694,4006
2563279995,0.102277726,-0.10137638,0.021855773,3993,0,-6.1529746,1.313387,-11.341178,3993
2563283996,0.061175294,0.09671815,-0.0047508148,4001,0,3.162693,-3.0149925,-9.30184,4001
2563287996,-0.15857127,-0.23299117,-0.0015305292,4000,0,1.8549099,2.4483435,-8.96802,4000
2563292008,0.0663516,-0.19448207,0.023832647,4012,0,-5.0821786,2.627952,-9.28729,4012
2563296002,0.1097272,0.06530372,-0.009316697,3994,0,1.8173482,-4.868779,-10.429994,3994
2563299995,-0.13672191,-0.14058827,0.004495003,3993,0,2.051721,4.7950397,-7.8641067,3993
2563303996,0.02584143,-0.25969326,0.025658036,4001,0,-2.3756151,0.82770973,-11.173129,4001
2563307996,0.11789892,-0.019568544,-0.009760908,4000,0,-0.64153576,-3.2675328,-9.117773,4000
2563311996,-0.104407854,-0.039995234,0.010720095,4000,0,2.7713115,1.8351011,-9.61289,4000
2563316002,0.017096804,-0.2518984,0.028537631,4006,0,-0.5576402,2.7183373,-10.371483,4006
2563320008,0.118277766,-0.15457346,-0.00927733,4006,0,-0.9913108,-2.8585598,-9.453573,4006
2563323995,-0.068353064,0.029556677,0.016922044,3987,0,0.96050566,2.0046449,-10.581918,3987
2563327996,0.0020462747,-0.22612074,0.03701341,4001,0,1.4794453,1.5184753,-8.663856,4001
2563331996,0.09690899,-0.22230653,-0.0058865463,4000,0,-2.5998347,-2.2149622,-11.043792,4000
2563336002,-0.022323227,0.08690185,0.02308793,4006,0,2.195167,2.311004,-10.254152,4006
2563339996,-0.004588292,-0.19548874,0.041512713,3994,0,2.167974,1.3265017,-10.730149,3994
2563343995,0.07896917,-0.29671136,-0.0031028574,3999,0,-2.8120022,-0.92703766,-9.142143,3999
2563348010,0.0063084303,0.13199462,0.029193057,4015,0,-0.3615032,1.6361138,-10.386458,4015
2563351996,0.010436247,-0.15073602,0.042819045,3986,0,3.8170679,1.0345954,-9.606066,3986
2563356002,0.047423903,-0.3374766,-0.0004987519,4006,0,-3.78523,-0.4567392,-10.80463,4006
2563359995,0.031488575,0.1824831,0.038443614,3993,0,0.7674551,0.3679005,-10.437973,3993
2563363996,0.035147052,-0.10770282,0.042212542,4001,0,5.189882,-0.923335,-8.072141,4001
2563367996,0.015144689,-0.36341304,0.0025198748,4000,0,-5.010888,2.3391495,-9.972734,4000
2563371995,0.041124266,0.2386799,0.04425461,3999,0,0.3522687,0.4369574,-11.271616,3999
2563375962,0.06813049,-0.024816353,0.044025186,3967,0,5.049523,-0.06411989,-8.94516,3967
2563379996,-0.032237493,-0.3717624,0.0060624173,4034,0,-2.9956973,0.44119185,-9.076405,4034
2563383996,0.046920046,0.26719683,0.050461993,4000,0,-1.9827982,1.2159364,-11.027479,4000
2563387996,0.10011894,-0.025427852,0.03871681,4000,0,6.461656,-0.9935628,-9.901391,4000
2563391996,-0.0739853,-0.36857095,0.014196219,4000,0,-4.750225,2.4969244,-9.680643,4000
2563396002,0.03624375,0.3195284,0.06245759,4006,0,-1.5216656,1.3639491,-10.154824,4006
2563399996,0.14558697,0.06068788,0.043533176,3994,0,6.939085,-3.952414,-10.217319,3994
2563404008,-0.084589824,-0.3287757,0.01801885,4012,0,-4.5765495,3.4623818,-9.228806,4012
2563407996,-0.011420397,0.25538033,0.06381652,3988,0,-2.6914709,2.529066,-9.9711275,3988
2563411995,0.18463258,0.07396013,0.039944638,3999,0,4.9848127,-2.835475,-10.14659,3999
2563416001,-0.08276771,-0.2673424,0.022070454,4006,0,-2.5750787,2.154639,-8.693665,4006
2563419996,-0.01740948,0.23121707,0.06829674,3995,0,-2.391294,2.561322,-11.850375,3995
2563423996,0.24917853,0.08160064,0.039187532,4000,0,5.214262,-3.6353316,-8.745733,4000
2563427997,-0.07865791,-0.1764906,0.026657753,4001,0,-2.7811723,2.6380053,-9.907799,4001
2563432008,-0.08654581,0.1933755,0.06444993,4011,0,-2.687386,3.5946496,-9.89829,4011
2563436001,0.26831105,0.072161645,0.034581628,3993,0,2.8196242,-4.17965,-9.796709,3993
2563439996,-0.06866736,-0.07622138,0.024376946,3995,0,-2.6396537,2.1743536,-9.7397785,3995
2563443995,-0.0628247,0.16753568,0.060827706,3999,0,1.0400304,1.9378289,-9.196155,3999
2563447995,0.23831564,-0.0028189488,0.030193679,4000,0,0.69556326,-2.9993553,-10.064075,4000
2563451994,-0.03245685,0.055646364,0.03222143,3999,0,-1.7001712,0.88149464,-8.989713,3999
2563456001,-0.11887457,0.16484146,0.05826537,4007,0,2.2234452,2.9176202,-8.349651,4007
2563460790,0.20478931,-0.07091506,0.029917734,4789,0,-1.1347697,-2.0202873,-10.817676,4789
2563464790,-0.06293543,0.22285578,0.044901647,4000,0,-0.8811727,2.3256614,-9.089168,4000
2563468790,-0.1272511,0.081825525,0.056515582,4000,0,3.3041363,1.9293672,-8.58741,4000
2563472790,0.22546656,-0.18371725,0.02772783,4000,0,-3.3931034,-2.004866,-10.618005,4000
2563476790,-0.0032180026,0.30013576,0.045707915,4000,0,-2.0224462,0.8958174,-11.050691,4000
2563480790,-0.19238427,0.048275184,0.053260673,4000,0,4.72381,2.5237842,-8.29986,4000
2563484789,0.21893689,-0.21841967,0.030500678,3999,0,-4.5489745,-1.2991383,-10.38302,3999
2563488790,-0.025745768,0.3912116,0.055376887,4001,0,-0.27577478,-0.077772014,-9.766963,4001
2563492790,-0.19515336,0.022378195,0.05362024,4000,0,5.860746,2.7589567,-8.357494,4000
2563496790,0.19216684,-0.3081425,0.031589523,4000,0,-6.0905194,-0.9145244,-9.863087,4000
2563500790,-0.0006108733,0.44630364,0.05742424,4000,0,-0.7129764,-0.6420969,-9.537015,4000
2563504790,-0.2183458,0.02434914,0.05271945,4000,0,7.424217,1.9540427,-8.328318,4000
2563508790,0.15060383,-0.39987928,0.032796603,4000,0,-7.535529,0.665815,-10.065608,4000
2563512790,0.024031516,0.47097918,0.05877401,4000,0,-1.6166612,-1.0760529,-9.590771,4000
2563516796,-0.21103267,0.07060568,0.047681034,4006,0,8.623099,1.74569,-7.5865884,4006
2563520790,0.107009776,-0.4718269,0.03153483,3994,0,-7.421924,0.57268727,-10.402095,3994
2563524790,0.03018771,0.44779247,0.05930276,4000,0,-2.745313,-0.5109536,-9.778258,4000
2563528790,-0.18396433,0.2123352,0.051422812,4000,0,10.322407,0.6501591,-8.606913,4000
2563532790,0.054808456,-0.56176865,0.029951563,4000,0,-6.452741,2.3045223,-10.374713,4000
