rosbagTimestamp,address,timestamp_ms,x_m,y_m,z_m,flags
1545132550322863489,5,107545,0.089,-0.307,-0.025,2
1545132550441825350,5,107661,0.088,-0.265,-0.032,2
1545132550559962563,5,107778,0.087,-0.229,-0.038,2
1545132550677945933,5,107894,0.086,-0.203,-0.044,2
1545132550795216128,5,108009,0.088,-0.199,-0.042,2
1545132550914676279,5,108125,0.095,-0.197,-0.043,2
1545132551033740873,5,108242,0.107,-0.195,-0.049,2
1545132551150846388,5,108358,0.13,-0.199,-0.086,2
1545132551268891575,5,108473,0.153,-0.198,-0.099,2
1545132551506018739,5,108707,0.182,-0.198,-0.12,2
1545132551623109488,5,108822,0.213,-0.198,-0.132,2
1545132551741952993,5,108938,0.241,-0.191,-0.113,2
1545132551859759673,5,109055,0.277,-0.19,-0.122,2
1545132551979437274,5,109171,0.308,-0.19,-0.127,2
1545132552096475953,5,109286,0.337,-0.189,-0.135,2
1545132552215884556,5,109402,0.364,-0.189,-0.14,2
1545132552332911764,5,109519,0.389,-0.188,-0.149,2
1545132552450555967,5,109636,0.415,-0.188,-0.155,2
1545132552569980540,5,109752,0.44,-0.188,-0.155,2
1545132552687972912,5,109868,0.464,-0.188,-0.158,2
1545132552805512822,5,109985,0.484,-0.189,-0.157,2
1545132552922836548,5,110100,0.5,-0.189,-0.152,2
1545132553041500728,5,110216,0.512,-0.189,-0.156,2
1545132553161082691,5,110332,0.521,-0.19,-0.156,2
1545132553278445650,5,110449,0.529,-0.191,-0.156,2
1545132553396267624,5,110564,0.536,-0.192,-0.158,2
1545132553514317502,5,110681,0.546,-0.192,-0.152,2
1545132553633417031,5,110798,0.558,-0.193,-0.143,2
1545132553751143474,5,110913,0.569,-0.194,-0.132,2
1545132553869150489,5,111029,0.581,-0.195,-0.123,2
1545132553986999208,5,111145,0.589,-0.197,-0.118,2
1545132554106168771,5,111262,0.593,-0.199,-0.12,2
1545132554224998497,5,111377,0.596,-0.2,-0.123,2
1545132554460461643,5,111610,0.598,-0.203,-0.124,2
1545132554578305650,5,111726,0.599,-0.209,-0.129,2
1545132554696471917,5,111842,0.601,-0.216,-0.126,2
1545132554815162056,5,111958,0.603,-0.227,-0.129,2
1545132554933564090,5,112075,0.604,-0.242,-0.13,2
1545132555051621585,5,112190,0.606,-0.261,-0.128,2
1545132555170376767,5,112306,0.61,-0.283,-0.116,2
1545132555288453828,5,112423,0.609,-0.308,-0.105,2
1545132555407066749,5,112539,0.607,-0.334,-0.096,2
1545132555524016651,5,112654,0.605,-0.362,-0.095,2
1545132555642210840,5,112771,0.6,-0.394,-0.117,2
1545132555761111495,5,112888,0.602,-0.433,-0.139,2
1545132555879179106,5,113003,0.604,-0.473,-0.167,2
1545132555997546560,5,113119,0.6,-0.511,-0.197,2
1545132556234221699,5,113352,0.591,-0.581,-0.234,2
1545132556352814091,5,113467,0.598,-0.617,-0.227,2
1545132556471058992,5,113583,0.602,-0.642,-0.209,2
1545132556588867606,5,113700,0.606,-0.655,-0.181,2
1545132556707006414,5,113816,0.596,-0.66,-0.181,2
1545132556825386604,5,113932,0.583,-0.654,-0.178,2
1545132556943331420,5,114049,0.579,-0.652,-0.177,2
1545132557061315497,5,114165,0.58,-0.653,-0.172,2
1545132557179299126,5,114280,0.581,-0.655,-0.165,2
1545132557299186394,5,114396,0.581,-0.657,-0.162,2
1545132557416238224,5,114513,0.581,-0.658,-0.152,2
1545132557534459822,5,114629,0.579,-0.658,-0.142,2
1545132557652466296,5,114744,0.573,-0.655,-0.142,2
1545132557770762222,5,114861,0.567,-0.65,-0.116,2
1545132557889310360,5,114979,0.553,-0.646,-0.118,2
1545132558007267030,5,115094,0.522,-0.644,-0.156,2
1545132558125328565,5,115210,0.489,-0.645,-0.184,2
1545132558243339295,5,115326,0.464,-0.648,-0.191,2
1545132558363085916,5,115443,0.442,-0.653,-0.177,2
1545132558480780521,5,115558,0.417,-0.655,-0.162,2
1545132558716316061,5,115790,0.393,-0.658,-0.133,2
1545132558835135944,5,115907,0.347,-0.653,-0.132,2
1545132559071650419,5,116139,0.3,-0.65,-0.131,2
1545132559307143232,5,116371,0.26,-0.648,-0.095,2
1545132559544244155,5,116603,0.212,-0.643,-0.066,2
1545132560135516634,5,117184,0.169,-0.646,-0.056,2
1545132560253451345,5,117300,0.135,-0.645,-0.039,2
1545132560491241824,5,117533,0.117,-0.643,-0.023,2
1545132561081358790,5,118113,0.108,-0.642,-0.029,2
